TimeStamp;GazeX;GazeY
352029268,030824;122,877088969822;144,51305183825
352029287,115278;122,295908244208;141,731973045156
352029312,611965;124,686294753201;150,73251664032
352029330,75045;125,045227100958;151,128050446167
352029342,558384;125,425040442434;151,046056840065
352029355,590262;126,320918416938;151,059052837641
352029372,027115;131,6029328494;151,305438014407
352029386,966754;129,608737587221;151,527901271508
352029400,00248;126,792269656511;145,002580335493
352029416,389726;122,351217628612;140,452972556077
352029431,266072;130,398408782197;145,810204667369
352029462,568152;126,689639165847;145,964792671231
352029476,419413;126,820900862866;145,874664186436
352029489,765188;124,755924002542;143,751366657248
352029506,796907;126,709709045412;144,25094226357
352029521,67924;127,988401343732;144,479008255713
352029535,15545;125,879679900524;143,561098699879
352029551,466573;114,022437892232;138,911691704623
352029566,178272;115,092044981441;141,160528217709
352029579,719485;112,995577756292;139,187682951489
352029612,252351;112,129415884477;140,15549539958
352029624,736833;111,307648454669;140,693211220391
352029641,0873;103,991264002018;137,419681439887
352029656,158228;99,4022756836478;133,921113669628
352029670,006924;96,8333192843311;127,498400448183
352029686,232944;89,4401023808026;104,009289370661
352029701,186695;92,5448043525971;107,744370901308
352029714,768962;97,1130806816006;116,510495817649
352029731,201111;94,3178187329539;114,80099582497
352029761,078678;108,704697456689;129,723575460577
352029776,182964;115,07314639947;138,979611885141
352029791,44933;114,244259122089;141,204092843326
352029804,992253;113,444553813478;142,471598116407
352029821,793894;125,471109437759;149,109167964755
352029840,03801;123,733319133236;148,610153162408
352029852,921064;119,798412521053;145,15959926266
352029869,314724;117,164783862435;141,560223308249
352029883,561565;118,27276911992;140,619570184311
352029913,782537;124,712479008641;139,541152707278
352029927,361811;129,55301011011;138,16974615436
352029940,320988;132,01889085574;139,047928985313
352029956,885709;134,682529689728;140,657338479055
352029971,507602;135,920974749602;141,86066229073
352029984,803769;135,900638705323;148,253503388616
352030001,257301;135,786952108181;154,106441306415
352030016,480046;136,521345659243;157,528686917716
352030029,753548;135,825254518115;161,578030670409
352030062,584916;135,598314104033;161,621787080082
352030074,705465;135,379693520084;156,588207432214
352030091,155147;136,876487866772;149,746018136016
352030106,188442;148,078431086172;153,280464048379
352030119,736925;165,308873485411;153,562716633984
352030136,683968;175,15260391466;154,319762051778
352030151,723678;189,407910955421;153,807967821982
352030164,903951;194,580639545206;153,247362636324
352030181,242444;201,291343808367;149,888036986103
352030210,878815;207,515089487153;149,750538880212
352030226,747316;204,085825746574;148,277167390566
352030241,349965;193,85181063924;141,185847320032
352030254,650836;194,278173454379;140,272729972165
352030271,706931;193,230296110297;138,597204370892
352030286,467383;193,773119506171;138,860965504495
352030300,001753;195,417113304133;140,179458531479
352030316,431764;197,422349650084;142,59799924402
352030331,456078;198,501845222829;143,637189104356
352030362,271489;202,617038058086;145,713636123487
352030376,435365;198,762752913935;141,152874444351
352030389,65712;196,399650119834;135,804832469486
352030406,257337;194,501588591169;131,132987294099
352030421,134966;193,767716692978;130,721583127478
352030435,112813;194,259671740036;130,862305860956
352030452,319442;210,942108395356;127,899608213565
352030466,957585;212,334910149408;129,112783311373
352030480,12845;230,984941012704;131,69534623483
352030512,247775;236,53059498619;133,615727060753
352030524,640312;244,693153840109;124,38217858694
352030541,450506;255,375163778613;123,601000043797
352030556,353366;257,918149527627;127,417123873659
352030569,670917;263,399648333673;118,484688977929
352030586,183464;260,981564985091;117,659140139586
352030601,733792;256,746741037597;112,941119093664
352030615,077001;255,406584882698;114,680787060019
