RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1097406.4	13:31:23:542	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	172.7	787.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097410.4	13:31:23:546	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	173.8	787.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097414.4	13:31:23:550	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	176.0	789.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097418.4	13:31:23:554	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	178.1	790.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097422.4	13:31:23:558	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	177.9	789.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097426.4	13:31:23:562	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	179.0	790.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097430.4	13:31:23:566	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	179.5	789.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097434.4	13:31:23:570	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	181.0	790.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097438.4	13:31:23:574	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	180.1	791.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097442.4	13:31:23:578	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	180.5	791.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097446.5	13:31:23:582	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	181.9	793.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097450.4	13:31:23:586	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	182.2	793.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097454.4	13:31:23:590	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	184.1	795.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097458.4	13:31:23:594	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	184.5	794.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097462.4	13:31:23:598	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	187.0	794.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097466.4	13:31:23:602	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	190.2	794.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097470.5	13:31:23:606	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	193.4	795.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097474.4	13:31:23:610	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	194.4	796.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097478.4	13:31:23:614	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	194.7	797.8	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097482.4	13:31:23:618	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	194.2	797.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097486.4	13:31:23:622	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	194.7	798.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097490.4	13:31:23:626	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	194.5	799.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097494.4	13:31:23:630	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	193.9	800.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097498.4	13:31:23:634	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	190.5	800.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097502.4	13:31:23:638	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	191.1	801.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097506.4	13:31:23:642	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	188.3	802.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097510.4	13:31:23:646	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	186.9	802.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097514.4	13:31:23:650	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	184.1	802.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097518.4	13:31:23:654	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	181.4	802.1	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097522.4	13:31:23:658	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	180.2	802.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097526.4	13:31:23:662	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	179.5	804.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097530.4	13:31:23:666	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	178.8	805.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097534.4	13:31:23:670	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	176.2	806.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097538.4	13:31:23:674	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	175.5	808.8	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097542.4	13:31:23:678	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	174.9	809.8	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097546.4	13:31:23:682	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	174.1	811.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097550.4	13:31:23:686	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	173.6	813.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097554.4	13:31:23:690	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	172.5	813.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097558.4	13:31:23:694	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.2	172.5	814.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097562.4	13:31:23:698	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	173.5	813.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097566.4	13:31:23:702	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	175.8	811.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097570.4	13:31:23:706	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	175.7	808.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097574.4	13:31:23:710	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	1	3.3	177.0	808.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097578.4	13:31:23:714	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	175.2	809.1	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097582.3	13:31:23:718	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	180.0	807.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097586.4	13:31:23:722	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	183.4	807.8	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097590.4	13:31:23:726	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	210.8	801.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097594.4	13:31:23:730	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	289.7	768.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1097598.4	13:31:23:734	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	380.0	721.3	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1097602.4	13:31:23:738	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	380.3	677.9	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1097606.4	13:31:23:742	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	437.3	631.6	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1097610.4	13:31:23:746	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	454.8	592.2	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1097614.4	13:31:23:750	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	508.1	582.4	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1097618.3	13:31:23:754	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	520.1	558.8	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1097622.4	13:31:23:758	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	533.0	536.9	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1097627.1	13:31:23:763	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	565.5	530.7	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097630.4	13:31:23:766	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	594.3	512.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097634.3	13:31:23:770	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	612.8	491.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097638.4	13:31:23:774	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	617.8	480.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097642.4	13:31:23:778	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	628.7	472.7	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097646.4	13:31:23:782	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	1	3.3	631.4	466.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097650.3	13:31:23:786	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.3	621.8	473.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097654.4	13:31:23:790	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.3	623.3	466.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097658.5	13:31:23:794	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.3	627.9	461.7	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097662.4	13:31:23:798	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.3	630.9	458.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097666.3	13:31:23:802	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	630.9	450.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097670.4	13:31:23:806	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	629.4	451.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097674.4	13:31:23:810	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	627.9	447.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097678.4	13:31:23:814	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	628.2	447.8	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097682.3	13:31:23:818	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	622.8	444.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097686.4	13:31:23:822	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	620.4	442.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097690.4	13:31:23:826	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	615.3	440.8	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097694.4	13:31:23:830	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	614.4	438.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097698.3	13:31:23:834	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	612.2	436.7	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097702.4	13:31:23:838	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	611.8	435.5	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097706.4	13:31:23:842	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	608.9	433.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097710.4	13:31:23:846	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	607.6	431.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097714.3	13:31:23:850	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	606.1	430.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097718.4	13:31:23:854	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	606.3	429.0	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097722.4	13:31:23:858	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	605.7	425.5	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097726.4	13:31:23:862	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	606.0	424.5	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097730.4	13:31:23:866	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	605.2	425.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097734.4	13:31:23:870	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	605.4	424.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097738.4	13:31:23:874	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	604.9	424.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097742.5	13:31:23:878	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	603.3	424.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097746.3	13:31:23:882	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	602.2	423.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097750.4	13:31:23:886	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	601.7	423.5	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097754.4	13:31:23:890	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	602.1	423.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097758.4	13:31:23:894	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	602.2	423.8	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1097762.3	13:31:23:898	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	2	3.2	602.1	423.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
