TimeStamp;GazeX;GazeY
103284430,239276;168,657787106955;173,065400795012
103284442,764813;169,628093076583;177,666161388564
103284472,186501;168,298526332714;195,71705310774
103284487,419938;166,937492070448;198,857838456054
103284533,234859;169,086464728694;189,128839444666
103284562,066814;188,483335143108;165,180800701309
103284577,107807;186,345741512563;167,277656649991
103284607,377532;240,198900386417;181,758443307817
103284622,367206;250,337589549755;168,16474498951
103284652,304217;252,744178064671;167,09806107218
103284697,234324;246,881235654541;162,167821825176
103284712,186364;243,600030708021;171,075911726015
103284757,105352;244,297252982606;160,211817935689
103284786,932456;244,389849097168;159,641676948239
103284802,414787;248,69970086477;165,313674491486
103284833,307603;247,523471587716;173,450582294091
103284847,317524;250,493251804172;169,48378810798
103284877,213907;250,799226840439;181,419102351356
103284892,411421;252,727442367688;195,23698773962
103284904,224487;253,60178876104;195,349925916194
103284922,211156;258,083896307361;192,896848132434
103284937,357779;272,058368051619;189,263009627713
103284949,56899;287,235784261014;183,349777487446
103284983,5516;295,075823327954;178,327135254413
103284994,385768;292,213417730688;164,28850498267
103285012,209073;314,669027712728;180,114046683414
103285027,448497;309,591152157181;174,235901842308
103285039,447592;300,81518427615;180,278809076207
103285059,024703;306,662702575688;182,943074128549
103285072,51032;310,409110477015;186,074052462658
103285084,445267;306,197912863953;185,790029737931
103285102,438351;316,895070528271;185,965545490934
103285147,28592;371,003739579282;185,931528913883
103285162,50781;371,812181678134;185,800274197149
103285192,342612;398,422144983392;188,820362545972
103285207,712898;426,79754851571;194,175897387034
103285237,241927;429,742327754623;208,413933781775
103285252,367595;416,700024516677;193,368659784517
103285283,046157;420,771769940557;202,850638407333
103285297,109962;403,997002879094;190,999152443695
103285327,077764;398,164173194531;187,141144958434
103285343,400861;408,914108829804;182,078275025342
103285372,573656;405,278829759224;189,127366322036
103285387,182719;401,476369479268;186,046382279189
103285433,651949;404,785340452293;188,541016794968
103285462,167868;401,708908892307;178,393005253916
103285477,703656;402,353679371575;178,071780878751
103285507,269892;409,505620349352;179,793542785856
103285522,341675;409,027546478827;178,662343268406
103285552,100782;407,977608832234;173,463143462379
103285580,297245;401,69544480242;159,413680374594
103285597,031317;375,052131796208;153,262438436918
103285612,090698;398,847357057251;167,039599703677
103285642,160282;407,647200355332;180,596282006263
103285657,297069;401,919433650902;186,75719180218
103285687,326025;394,972632549795;189,256777814886
103285702,228031;393,668096755137;183,514777480789
103285733,123413;377,171066334235;177,657313765702
103285747,626418;365,259255410004;172,748578457759
103285777,28246;366,740077010375;170,343954893526
103285792,341414;372,435798789519;178,399456808108
103285822,258753;368,963735412471;174,800326967253
103285837,535383;367,395582609634;174,885771165725
103285883,366555;367,009640561205;183,4649135725
103285912,261375;367,321814617427;172,285958603608
103285927,295953;371,845013540178;175,998276815858
103285957,441231;371,277906479872;175,292030094759
103285972,596835;456,097640090952;203,018448599446
103285984,342331;454,391491820377;200,280894213724
103286002,286234;456,480051711485;198,438630760081
103286030,275285;442,644625817761;174,031891197353
103286047,328386;442,914933490651;174,336729389193
103286062,285559;449,118546430738;182,803065465126
103286074,553648;445,543995100197;179,77307773721
103286092,701969;460,435523147131;170,555751760837
103286107,482093;467,087781389894;171,189169912534
103286119,368288;472,897703156615;172,332816671296
103286137,218962;489,003530640206;172,942355147863
103286152,719682;506,810840797996;179,904118092014
103286183,059115;521,888521456475;184,288226777356
103286197,218714;536,881668663348;189,793303882861
103286227,039831;534,338022267809;176,605078711065
103286242,290802;534,310034684504;172,262110633589
103286272,572929;531,005471812749;173,617162003483
103286287,258969;508,187797504777;180,192401265028
103286333,257781;285,574842706875;225,336580389804
103286362,032431;122,343878323026;243,197878305372
103286376,962661;118,000757434073;235,909891750407
103286407,080142;115,927044594989;224,415478159527
103286422,500891;114,673427550078;219,967991495891
103286452,025216;115,552526918183;228,898572500773
103286497,325243;116,583950002759;225,122451961367
103286512,126322;120,346581122213;230,381670648426
103286542,251073;124,858830454931;236,360857269943
103286557,309599;131,263450796782;236,68832881069
103286587,048179;159,820253818201;216,190439714924
103286602,220461;191,080538095605;218,832048089974
103286632,852409;221,343242036378;253,379913224695
103286647,216854;228,006854543206;257,317547364074
103286676,700125;249,669622213093;294,840719831712
103286692,141401;237,800978967984;274,720750371744
103286722,296515;246,575396431533;281,058346079933
103286737,297308;231,478405821321;260,151358988375
103286783,084432;209,784648900829;249,900931466028
103286811,969844;212,569471491761;252,23741359172
103286827,269994;213,179345276372;249,430425012534
103286857,060748;219,34277209495;251,852724981385
103286872,318988;221,511811778139;257,530375648443
103286902,449299;221,909325201356;258,626399400675
103286946,663513;237,235392694409;288,432555063614
103286962,058175;251,982221762857;307,317497229298
103286992,037524;238,70021631459;260,442458484046
103287007,285501;232,373656027784;252,006497927891
103287037,003553;252,704138946719;224,784514942294
103287052,25153;266,822686731479;226,073910761968
103287083,111417;272,094237091774;226,014539561477
103287097,022122;273,284443498426;225,647132387194
103287127,128484;297,922215039806;209,688342301035
103287142,216946;298,280467779721;217,11555810957
103287172,495224;303,681554057367;219,388772544834
103287187,32239;303,427124651959;221,159191532045
103287233,213861;305,687170309463;233,639771656075
103287262,057791;311,083383135005;226,452527035917
103287277,638909;318,049552228247;216,680389471423
103287307,144418;360,574121204838;222,14048669374
103287322,371868;364,650481727341;229,7314879634
103287352,083933;366,113126269137;228,247452138485
103287396,940055;364,587693045128;220,710912871742
