TimeStamp;GazeX;GazeY
5527199,13896441;158,245618118581;119,146895762449
5527212,92306061;156,976907896214;123,493718842866
5527225,47936641;152,791677013327;117,999206678463
5527242,33999488;147,592512208867;118,391169136523
5527257,44126086;150,128817294082;120,143342909168
5527270,37219027;151,304058859838;121,044036425206
5527287,29739427;149,207987758457;120,963659888849
5527302,45254447;150,242923053937;122,388123977341
5527315,46814908;150,279231759134;128,993884912427
5527348,50088545;149,211075932508;127,905427860447
5527360,34343919;155,259533991908;114,515167352411
5527377,87548213;154,700951071442;104,624343299902
5527392,75394114;154,668600591415;99,4803395144238
5527405,87261001;157,798272365165;118,525375041721
5527422,91841202;159,419015923579;128,435872330458
5527437,43037282;160,207499379709;139,193657276574
5527450,33264952;162,109954814371;142,413853494946
5527467,38058979;148,361029522396;147,537489438252
5527496,31000018;154,853949993743;160,617931313535
5527512,40256472;144,253053256289;149,658251250955
5527527,35928414;146,209096286393;151,327605613832
5527540,40610739;147,206007255728;144,285214528102
5527557,47029846;139,414250692464;121,03354679277
5527572,40734587;139,453091393909;114,870389920612
5527585,29593769;142,545944975093;115,113796077964
5527602,45207405;141,251723556799;121,494945396059
5527617,41050409;148,841914690436;125,847965162306
5527648,39948904;155,630043893778;122,948189098937
5527662,32513823;159,630595386353;125,622913092265
5527675,77309954;181,075073163427;126,706947064169
5527692,44385029;183,876369267328;135,571803121726
5527707,40142502;184,202570473865;137,035147956472
5527720,59878196;188,7987141281;139,100064712304
5527737,27765811;192,638642123286;136,583519877299
5527752,92888523;193,684710401951;135,871690909949
5527765,13451596;193,778750651689;135,431165955097
5527798,3729532;211,12614492889;147,657035126491
5527810,31728824;214,48747226686;157,338614546861
5527827,35667546;217,550942767507;152,818253256896
5527842,46606684;218,678656303038;138,078392377542
5527855,27682589;231,242167023069;128,675071586242
5527872,44664714;229,815781529207;130,336776818697
5527887,56202565;232,304853414079;133,800232983193
5527900,20044074;236,054777205116;141,594776386632
5527917,4835899;239,209084512848;142,0034201922
5527946,25990069;242,68420431931;152,322476705077
5527962,4418446;245,744410767592;148,302206029001
5527977,81295933;245,561999866907;152,078383950222
5527990,86576971;247,889780235573;153,178596749624
5528008,39439142;250,342703523566;156,050808652998
5528023,35838094;272,505598363784;167,918604459874
5528035,68375438;278,201535912349;164,354054275751
5528052,99555626;286,992192886426;162,334228712303
5528067,76539154;301,844434007555;157,086764724365
5528098,88652112;304,39443423051;156,194739587584
5528112,40718337;306,463100867193;153,393931166002
5528125,8829421;308,765490557937;153,044070106881
5528142,5126382;311,749142381249;152,715790700776
5528157,71440252;315,888599640478;152,630144779341
5528170,56236735;315,936014880647;152,572809721333
5528187,55727871;316,287622413253;150,412352077319
5528202,53837433;315,083098645057;149,596368014928
5528215,48341628;314,976842956706;155,153511421465
5528248,57089217;317,82676968745;160,177498835727
5528260,30097329;328,782887918462;155,937883874072
5528277,51398745;365,382947820551;155,881873415677
5528292,49037889;356,949908423067;155,727410083101
