TimeStamp;GazeX;GazeY;TimeStampWindows
753532079,783283;391,478915477362;364,743607474015;10:56:54.785
753532092,382782;409,977046936516;368,119374451453;10:56:54.792
753532110,002921;422,418853826423;382,487972891871;10:56:54.81
753532125,022505;415,534135634761;373,711491678578;10:56:54.824
753532155,906715;421,917338313643;385,922656274578;10:56:54.856
753532169,944409;421,780641990898;397,353572058736;10:56:54.87
753532182,612333;421,531676570165;400,447675223994;10:56:54.882
753532199,36391;423,093125971544;400,162426236827;10:56:54.899
753532215,161822;420,457494816527;393,759721855894;10:56:54.915
753532227,529533;412,430097997924;392,4695194003;10:56:54.927
753532244,132287;219,416957020519;275,091266685194;10:56:54.943
753532260,037112;172,981460809699;249,782459622701;10:56:54.959
753532272,719147;166,267228456447;246,367985091883;10:56:54.972
753532306,363427;161,045330088461;243,740203249051;10:56:55.006
753532317,759084;145,06553592817;235,154474646354;10:56:55.018
753532334,514082;128,301055791663;238,248763142618;10:56:55.034
753532349,747493;142,768785059744;261,322065250952;10:56:55.049
753532363,016268;137,936968856263;258,598365380616;10:56:55.062
753532379,292295;135,028128756514;267,059556731823;10:56:55.079
753532394,71986;120,970567519822;253,155714335611;10:56:55.095
753532408,412866;91,5222127871503;235,088451019532;10:56:55.108
753532424,088469;38,7866413598785;209,456846589489;10:56:55.124
753532453,78295;58,8401666800312;209,434150058414;10:56:55.153
753532468,929547;24,1393753646023;217,920296771609;10:56:55.168
753532484,750125;27,1565931749553;223,793453823713;10:56:55.187
753532497,474498;3,92325426756879;226,021175450989;10:56:55.197
753532514,908609;29,7884297270687;218,717167818421;10:56:55.215
753532530,0381;30,54572630853;221,068923054953;10:56:55.23
753532542,92156;15,2404103993049;219,063869458629;10:56:55.243
753532559,895088;7,16451598580906;221,760903011842;10:56:55.259
753532575,016026;17,5229960549642;216,682920416717;10:56:55.274
753532605,940008;36,0527523958984;226,410268528371;10:56:55.306
753532619,955464;78,9598085886804;234,018377733889;10:56:55.319
753532632,655889;73,844918210569;234,725971118982;10:56:55.332
753532649,619582;55,2365612256089;231,008963182112;10:56:55.349
753532664,851282;52,1237398214731;230,02592894986;10:56:55.364
753532677,728327;62,519095095616;217,350625419478;10:56:55.377
753532694,967;69,6163488293042;214,160927035154;10:56:55.395
753532710,119584;75,8157436779091;215,225468955121;10:56:55.41
753532722,849517;89,5633056793195;225,041891837769;10:56:55.422
753532756,058874;92,1110726194746;225,980633135638;10:56:55.456
753532767,747045;84,1537064338574;220,982649919837;10:56:55.467
753532784,929268;90,118269710369;228,84800675103;10:56:55.484
753532799,939444;89,2852756565745;227,814781587187;10:56:55.499
753532812,981136;80,574961969802;231,389861054206;10:56:55.513
753532829,855021;66,2223619159882;231,061957025407;10:56:55.529
753532844,888718;72,7035127967423;234,254657159886;10:56:55.544
753532857,829911;74,1605599817695;234,318536914736;10:56:55.557
753532874,933447;84,3121681821316;238,266845920294;10:56:55.574
753532904,084809;108,485528611068;236,726670598428;10:56:55.604
753532919,966968;140,541867700706;227,331545925527;10:56:55.619
753532935,21663;149,250139424512;224,829842258343;10:56:55.635
753532948,743707;149,925369255932;224,231215037227;10:56:55.648
753532965,026577;150,912598977419;225,584520566674;10:56:55.664
753532981,775588;156,394823155558;222,222807892118;10:56:55.681
753532992,792344;153,495113419387;223,74086129958;10:56:55.692
753533009,906571;157,874824248744;224,342313899433;10:56:55.71
753533025,026653;161,955860680665;224,677139914284;10:56:55.725
753533056,080214;162,48262383553;227,087053869117;10:56:55.756
753533069,850198;162,865355762146;227,842850766974;10:56:55.769
753533082,570722;161,439625249365;227,345185684184;10:56:55.782
753533100,535977;159,280558398486;224,80857261531;10:56:55.8
753533114,899115;159,441505350586;227,24136832391;10:56:55.815
753533128,064825;158,244925105689;226,428848133544;10:56:55.828
753533145,023386;159,030753240057;235,47821837062;10:56:55.844
753533160,038694;159,409077714145;237,392265437108;10:56:55.86
753533172,740402;162,107022835239;233,469461587771;10:56:55.872
753533206,167434;163,07968609455;233,752837613827;10:56:55.906
753533218,18447;161,857303807954;235,062686361891;10:56:55.918
753533235,070757;166,02859014943;236,800837503794;10:56:55.934
753533249,934676;168,017443405097;232,543393679918;10:56:55.949
753533262,679149;176,593194841202;228,080516048977;10:56:55.962
753533279,845121;181,83851382612;226,287178452237;10:56:55.98
753533294,978461;182,104812603147;227,954146995343;10:56:55.995
753533308,000053;182,784454543164;229,032219135097;10:56:56.008
753533324,99582;185,64929964746;225,429623518479;10:56:56.024
753533353,688311;190,700304935229;225,129243653862;10:56:56.053
753533369,831338;193,84293211984;229,855124105573;10:56:56.069
753533384,85862;192,308939779024;226,836848208857;10:56:56.084
753533397,731817;175,418190544403;216,778735518784;10:56:56.097
753533414,819101;175,215903688503;218,443032632163;10:56:56.115
753533430,070473;173,94004066286;224,541529835164;10:56:56.129
753533442,585296;181,855679928227;226,279830141002;10:56:56.142
753533459,988616;179,095167073103;224,529919243821;10:56:56.161
753533474,925663;166,701920182477;221,81139332728;10:56:56.174
753533506,007877;176,739294246897;224,589066828902;10:56:56.206
753533519,941651;167,989510685173;216,579301928905;10:56:56.219
753533533,128744;162,368334165808;216,075072404685;10:56:56.232
753533549,829431;169,443522638737;222,067814047882;10:56:56.25
753533564,89734;170,575137005018;223,877220788364;10:56:56.265
753533577,728626;166,619459958935;220,600773297543;10:56:56.278
753533594,939502;165,29022244102;219,62727081668;10:56:56.294
753533609,968067;166,003926738567;220,280614759589;10:56:56.31
753533623,26635;165,278041266067;222,351667373802;10:56:56.323
753533656,291389;146,161439794308;216,396461701178;10:56:56.356
753533667,850837;147,104625093236;214,975730245708;10:56:56.367
753533685,044179;147,44783685327;215,919787264278;10:56:56.385
753533700,183078;147,607947255469;217,672487014184;10:56:56.4
753533713,462972;149,353183425929;221,054975394547;10:56:56.413
753533729,919896;145,079814771724;212,814040695337;10:56:56.43
