RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
4961882.2	10:35:57:916	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Information	Separator	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42a7627970fed3e9ca7da818fff926b1_1680x1050.jpg
4961882.2	10:35:57:916	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	176.0	790.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961884.8	10:35:57:919	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	176.2	791.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961888.8	10:35:57:923	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	175.9	792.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961892.8	10:35:57:927	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	175.9	791.6	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961896.8	10:35:57:931	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	177.3	793.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961900.8	10:35:57:935	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	178.0	794.3	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961904.8	10:35:57:939	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	178.8	794.9	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961908.8	10:35:57:943	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	178.6	795.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
4961912.8	10:35:57:947	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	180.0	794.1	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
4961916.8	10:35:57:951	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	180.9	792.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
4961920.8	10:35:57:955	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	181.5	792.1	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
4961924.8	10:35:57:959	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	182.4	791.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961928.8	10:35:57:963	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	182.0	792.7	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961932.8	10:35:57:967	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	182.1	794.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961936.8	10:35:57:971	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	180.8	794.1	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961940.8	10:35:57:975	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	179.4	797.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961944.8	10:35:57:979	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	176.4	798.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961948.7	10:35:57:983	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	175.4	799.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961952.8	10:35:57:987	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	176.3	801.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
4961956.8	10:35:57:991	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	173.9	800.4	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961960.8	10:35:57:995	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	174.2	802.4	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961964.8	10:35:57:999	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	172.2	802.4	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961968.8	10:35:58:003	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	171.6	800.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961972.8	10:35:58:007	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	171.4	798.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961976.8	10:35:58:011	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	172.1	795.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961980.8	10:35:58:015	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	172.2	792.7	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961984.8	10:35:58:019	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	171.3	789.6	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961988.8	10:35:58:023	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	172.4	791.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961992.8	10:35:58:027	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	172.7	791.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4961996.8	10:35:58:031	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	173.1	790.1	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962000.8	10:35:58:035	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	173.9	791.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962004.8	10:35:58:039	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	173.6	791.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962008.8	10:35:58:043	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	173.4	791.9	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962012.8	10:35:58:047	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	173.2	792.3	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962016.8	10:35:58:051	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	173.2	794.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962020.8	10:35:58:055	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	172.5	795.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962024.8	10:35:58:059	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	171.8	797.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962028.8	10:35:58:063	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	171.5	798.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962032.8	10:35:58:067	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	171.2	799.7	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962036.8	10:35:58:071	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	170.0	800.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962040.8	10:35:58:075	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	169.6	800.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962044.8	10:35:58:079	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	169.0	800.7	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962048.8	10:35:58:083	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	168.0	800.9	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962052.8	10:35:58:087	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	167.9	802.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962056.8	10:35:58:091	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	167.6	803.3	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962060.8	10:35:58:095	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	167.2	804.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962064.8	10:35:58:099	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	167.1	805.3	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962068.8	10:35:58:103	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	168.7	806.1	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962072.8	10:35:58:107	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	169.4	806.8	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962076.8	10:35:58:111	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	170.0	806.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962080.8	10:35:58:115	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	169.8	806.8	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962084.8	10:35:58:119	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	169.4	807.1	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962088.8	10:35:58:123	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	168.4	807.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962092.9	10:35:58:127	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	168.5	806.6	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962096.8	10:35:58:131	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	168.1	806.0	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962100.8	10:35:58:135	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	168.1	805.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962104.8	10:35:58:139	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.1	168.1	804.1	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962108.9	10:35:58:143	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	167.8	802.2	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962112.8	10:35:58:147	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	1	3.2	167.0	799.9	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962116.8	10:35:58:151	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	166.6	797.8	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962120.8	10:35:58:155	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.1	167.1	795.5	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
4962124.9	10:35:58:159	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	169.6	785.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
4962128.8	10:35:58:163	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	202.4	709.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
4962132.8	10:35:58:167	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	262.2	660.4	White Space	-0.2	0.2	-1.0	-	-	-	-	-	-	-	-
4962136.8	10:35:58:171	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	283.1	580.0	White Space	-0.2	0.2	-1.0	-	-	-	-	-	-	-	-
4962140.8	10:35:58:175	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	292.9	549.6	White Space	-0.2	0.2	-1.0	-	-	-	-	-	-	-	-
4962144.8	10:35:58:179	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	301.9	511.4	White Space	-0.2	0.2	-1.0	-	-	-	-	-	-	-	-
4962148.8	10:35:58:183	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	309.2	494.9	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962152.8	10:35:58:187	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	321.2	486.1	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962156.8	10:35:58:191	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	341.9	476.7	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962160.8	10:35:58:195	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	353.4	469.7	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962164.8	10:35:58:199	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	347.0	470.0	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962168.8	10:35:58:203	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	1	3.2	349.7	472.1	White Space	-0.2	0.3	-1.0	-	-	-	-	-	-	-	-
4962172.8	10:35:58:207	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	348.0	478.9	White Space	-0.2	0.2	-1.0	-	-	-	-	-	-	-	-
4962176.8	10:35:58:211	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	353.1	474.3	White Space	-0.2	0.3	-1.0	-	-	-	-	-	-	-	-
4962180.8	10:35:58:215	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	353.4	471.9	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962184.8	10:35:58:219	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	356.2	470.2	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962188.8	10:35:58:223	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	355.5	469.5	White Space	-0.2	0.3	-1.0	-	-	-	-	-	-	-	-
4962192.8	10:35:58:227	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	357.7	466.0	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962196.8	10:35:58:231	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	357.2	463.3	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962200.8	10:35:58:235	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	-	-	3.2	355.6	463.6	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962204.8	10:35:58:239	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	353.1	464.0	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962208.8	10:35:58:243	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	355.0	463.6	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962212.8	10:35:58:247	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	375.7	460.5	White Space	-0.2	0.3	-0.9	-	-	-	-	-	-	-	-
4962216.8	10:35:58:251	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	451.5	455.4	White Space	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
4962220.8	10:35:58:255	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	469.4	442.6	White Space	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
4962224.8	10:35:58:259	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	553.5	412.6	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
4962228.8	10:35:58:263	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	578.8	370.4	White Space	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
4962232.8	10:35:58:267	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	627.1	348.1	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962236.8	10:35:58:271	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	664.5	343.2	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962240.8	10:35:58:275	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	688.4	333.1	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962244.8	10:35:58:279	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	694.9	318.5	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962248.8	10:35:58:283	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Saccade	2	3.2	701.1	317.0	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962252.8	10:35:58:287	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	704.8	316.1	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962256.8	10:35:58:291	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	700.5	319.9	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962260.8	10:35:58:295	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	699.5	323.9	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962264.8	10:35:58:299	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	701.8	326.2	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962268.8	10:35:58:303	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	700.3	326.6	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962272.8	10:35:58:307	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	700.2	328.3	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962276.8	10:35:58:311	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	700.6	326.0	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962280.8	10:35:58:315	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	703.4	324.6	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962284.8	10:35:58:319	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	704.1	322.2	White Space	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
4962288.8	10:35:58:323	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	709.5	323.4	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962292.8	10:35:58:327	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.2	719.0	323.7	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962296.8	10:35:58:331	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	718.1	321.5	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962300.8	10:35:58:335	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	718.1	318.4	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962304.8	10:35:58:339	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	715.1	316.3	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962308.8	10:35:58:343	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	717.2	316.6	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962312.8	10:35:58:347	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	722.0	313.8	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962316.8	10:35:58:351	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	725.8	312.7	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962320.8	10:35:58:355	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	727.3	310.9	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962324.8	10:35:58:359	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	728.8	311.0	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962329.0	10:35:58:363	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	729.8	311.2	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962332.8	10:35:58:367	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	729.5	311.7	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962336.8	10:35:58:371	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	727.4	312.3	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962340.8	10:35:58:375	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	726.8	314.5	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962344.8	10:35:58:379	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	726.4	314.7	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962348.8	10:35:58:383	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	725.8	314.0	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962352.8	10:35:58:387	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	724.8	313.9	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
4962356.8	10:35:58:391	Trial001	OlderImpossible_screenshot.png	0.0	62222.8	IselinOld	Coral	90.9	Eye	Fixation	2	3.1	722.9	314.2	White Space	0.0	0.3	-0.9	-	-	-	-	-	-	-	-
