TimeStamp;GazeX;GazeY;TimeStampWindows
754265557,833803;250,731827834947;-9,43686807075163;11:09:08.272
754265569,646849;249,163406236624;-15,0880584187787;11:09:08.273
754265602,292987;253,015521987121;-19,1504472748325;11:09:08.302
754265614,578589;255,457489962608;-18,0625608075702;11:09:08.314
754265631,178349;258,311230103637;-21,1620821590584;11:09:08.331
754265646,605487;257,840320055745;-21,5296446559251;11:09:08.346
754265659,580464;258,361045832778;-21,7815392283871;11:09:08.359
754265676,406453;261,480058762305;-23,2410053384256;11:09:08.376
754265691,502587;260,291433103241;4,46228938991876;11:09:08.391
754265704,628954;260,894753444936;3,904846572719;11:09:08.404
754265721,283454;265,282684676673;33,4709061845522;11:09:08.421
754265750,875298;259,720862436123;36,2815131288913;11:09:08.451
754265766,515406;227,545289160986;-36,797878696908;11:09:08.466
754265781,532852;239,20473731924;-28,5597433244057;11:09:08.481
754265794,7811;241,654900740937;-37,7115610989338;11:09:08.494
754265811,371024;252,177378704178;-89,1328856112277;11:09:08.51
754265826,366232;268,924185033688;-101,605248145232;11:09:08.525
754265839,638428;275,145826669593;-107,432638505089;11:09:08.539
754265856,209536;285,018020465411;-71,806281052669;11:09:08.555
754265871,364686;285,868294663984;-79,4145570387666;11:09:08.57
754265902,398147;288,581570651947;-71,6341163780712;11:09:08.602
754265916,631706;292,407904808847;-66,8672186871034;11:09:08.616
754265929,651587;298,177030865924;-51,4677218250509;11:09:08.629
754265946,368952;300,351713788739;-40,0989697870729;11:09:08.646
754265961,444131;309,236947032145;-24,2755700351575;11:09:08.661
754265974,564938;320,583733452015;-18,9202633725714;11:09:08.674
754265991,454647;320,566397873156;-16,7677329554017;11:09:08.691
754266006,367746;316,776241710264;-22,1307104193011;11:09:08.706
754266019,529608;312,786175118686;-20,0588396229385;11:09:08.719
754266052,448589;317,38031874298;-25,7963758692011;11:09:08.752
754266064,64866;316,624428629184;-26,1849239821041;11:09:08.764
754266096,513905;312,763430890181;-13,7494990128899;11:09:08.798
754266109,482895;310,715681104103;-2,30224026014;11:09:08.809
754266141,471732;304,179721571748;-3,29374660420445;11:09:08.841
754266154,745639;303,057033231452;-0,851212434195094;11:09:08.854
754266200,775163;295,983179116383;2,92962620216836;11:09:08.9
754266216,467017;286,818818332617;14,3791516752277;11:09:08.916
754266231,228727;284,557701280317;12,2700401230498;11:09:08.93
754266244,417103;284,26875024636;12,33854658838;11:09:08.944
754266261,259343;283,322152093638;10,4192566319099;11:09:08.961
754266276,422618;283,919798475528;1,78601072125719;11:09:08.976
754266289,459178;280,11355140134;-13,3897537756285;11:09:08.989
754266306,099993;275,187863021263;-32,1967151534751;11:09:09.005
