TimeStamp;GazeX;GazeY;TimeStampWindows
691834927,00738;873,125654738531;223,283159221282;14:03:58.533
691834939,863476;872,459026476697;221,9325812181;14:03:58.539
691834957,577707;872,039781079387;219,718094788296;14:03:58.557
691834972,02467;878,205800584457;215,132917085432;14:03:58.571
691834985,153609;882,492020367626;215,851667326665;14:03:58.585
691835002,055299;881,766747418395;215,394581471579;14:03:58.605
691835016,985938;882,21607679721;218,740993855774;14:03:58.616
691835048,026254;884,635755176056;218,397240668504;14:03:58.647
691835062,040006;884,788206551025;221,040301881612;14:03:58.662
691835074,887121;926,494185418723;218,212492386826;14:03:58.675
691835092,069352;942,606816846818;217,583928539074;14:03:58.692
691835107,039335;948,236574800591;218,248933353706;14:03:58.706
691835119,863784;950,077994123295;219,124419896742;14:03:58.719
691835136,989137;955,498124618851;216,492341479736;14:03:58.737
691835151,923197;962,546828825347;217,721307407335;14:03:58.751
691835164,997823;963,062335163925;217,253920413172;14:03:58.765
691835198,086596;962,366372942449;217,273705227335;14:03:58.798
691835209,80428;964,926819161416;217,544994675493;14:03:58.809
691835226,951443;983,565996440775;213,283403129618;14:03:58.826
691835242,265687;1003,27815639144;209,218629475676;14:03:58.842
691835254,928911;1024,30316712054;204,22570307578;14:03:58.854
691835272,037586;1026,01806213384;203,995793534106;14:03:58.871
691835287,199157;1031,95165598896;206,96672661642;14:03:58.887
691835299,866658;1035,16349758237;208,623114312398;14:03:58.899
691835317,016814;1037,97519735234;209,284411085883;14:03:58.917
691835345,867121;1040,01749170328;214,158040068515;14:03:58.946
691835361,990484;1051,11366843109;214,375757298744;14:03:58.962
691835376,938657;1076,92610548957;215,274184717022;14:03:58.977
691835389,896534;1092,33972160469;210,215498768336;14:03:58.989
691835406,988529;1108,10910596583;204,889365798598;14:03:59.006
691835421,937558;1107,86944067993;204,800871780027;14:03:59.022
691835434,953168;1117,65758845949;200,930138769419;14:03:59.035
691835452,391135;1121,09369208611;197,347157821433;14:03:59.052
691835467,514217;1124,86252617112;193,512647236346;14:03:59.067
691835498,541277;1120,23546624919;190,525891469096;14:03:59.098
691835513,848678;1118,78545247502;189,552806034878;14:03:59.113
691835525,119892;1116,17999303121;190,128889483125;14:03:59.125
691835541,927499;1116,25120554973;189,966304849902;14:03:59.141
691835557,255;1119,87522849935;197,444005948868;14:03:59.157
691835569,83697;1123,71866589216;201,594827789187;14:03:59.169
691835587,071374;1125,46375781093;205,074510498841;14:03:59.187
691835602,226959;1125,60100592827;206,064789587914;14:03:59.202
691835614,874788;1124,3425461481;210,842583164256;14:03:59.214
691835648,414307;1114,99215590991;217,535245318469;14:03:59.248
691835659,82066;1068,665657015;195,960433063053;14:03:59.259
691835677,110659;957,97123766325;209,527890063978;14:03:59.276
691835692,068667;884,395278546289;215,109726947728;14:03:59.292
691835704,704522;806,774800621386;218,638982958085;14:03:59.304
691835721,960309;715,645816387083;236,046972461996;14:03:59.321
691835737,033784;716,661281333767;240,180155047289;14:03:59.336
691835749,732931;717,60766597135;245,222240607287;14:03:59.349
691835767,030628;720,505239934226;258,855864840514;14:03:59.366
691835795,678655;719,071198387897;259,131714819175;14:03:59.396
691835812,000876;719,699916003793;260,043172143082;14:03:59.411
691835827,162447;722,574505867771;261,733695411745;14:03:59.426
691835839,813697;722,556965241979;261,481516722269;14:03:59.44
691835857,07205;729,352665268348;261,725959256556;14:03:59.457
691835872,474818;739,228649958437;263,576587019766;14:03:59.472
691835884,578245;732,273350560133;264,093497684196;14:03:59.484
691835901,994401;784,108391622604;257,124096107726;14:03:59.501
691835916,853194;799,194004957779;254,774037339803;14:03:59.516
691835948,006839;816,655925457701;252,361570070735;14:03:59.548
691835961,978681;817,313255714343;252,900590801185;14:03:59.562
691835974,80142;826,867455751085;252,872475189276;14:03:59.574
691835992,198759;848,11896280907;247,580455354431;14:03:59.592
