TimeStamp;GazeX;GazeY
3186235,54072264;135,263309623778;187,024338843339
3186250,24215866;137,067021046307;187,351277867726
3186281,01352111;132,290189521596;183,58574048157
3186294,72536749;133,127191272032;185,003217302578
3186307,67770169;139,097467946719;193,165661937576
3186325,10200599;131,1936353615;183,545262827223
3186340,0450661;139,819365205846;178,196404473304
3186352,64073748;132,953054375213;180,12733600125
3186370,06375882;130,275667052402;179,718668796642
3186385,00468066;128,517845584241;184,98951448673
3186397,58623949;125,446615608017;184,28780935554
3186430,93848935;115,448798466988;178,636454599731
3186442,59460652;112,699934634282;170,268750984817
3186459,86752157;107,118938259329;164,491193517571
3186474,8259772;104,332768198154;168,375005302252
3186487,61836908;103,113973077387;170,97104105951
3186504,9006925;103,317921846596;179,222785717222
3186519,76634737;106,035354142883;193,482144834135
3186532,72980055;103,916130917954;194,305154599538
3186549,90734892;101,969658637152;184,211101373683
3186578,77479908;104,731609129939;189,096718287611
3186595,20694783;104,855374639688;189,904300690293
3186609,66718741;111,623837653796;191,993417995891
3186622,61396211;113,260041284255;190,232330970313
3186639,9386232;115,569854625095;189,693415865432
3186654,82523308;117,812745472067;192,681006172332
3186667,53294961;121,447396278623;193,54581583458
3186684,93116707;121,972275045323;193,46980078617
3186699,87337187;121,543422709089;187,366827789916
3186730,71444181;126,419163434049;190,308328326893
3186744,71837536;127,268995523355;199,485144825844
3186757,35253553;128,190215215364;206,685823513761
3186774,82644762;131,829268046033;224,175700999273
3186790,06245021;134,297559408256;224,695433316366
3186802,58413757;138,937121002262;213,105277297699
3186819,98192737;140,776339796469;209,439087277371
3186835,09989766;148,018724440185;217,447886071352
3186847,62158503;149,401555760625;212,279797128708
3186880,91952293;145,317316660997;211,056522900165
3186892,4704374;143,728494446067;209,538389606066
3186910,04826922;141,599397697421;211,39565671954
3186925,18077972;137,216522260848;210,838503665839
3186937,44587513;136,846975912783;191,087765647652
3186955,41800326;131,831658070388;187,474524649077
3186970,12072224;125,748380436709;182,830764830572
3186982,4576634;126,335012427901;182,877458872589
3186999,85459789;125,524268438154;182,881341931961
3187028,63053025;125,292450149899;175,030027696745
3187045,01734775;122,460144394712;172,685415276137
3187060,07544659;159,985308036319;174,237789912553
3187072,62835264;166,16282406253;173,636580766514
3187090,04068265;168,803749043535;171,127403725442
3187105,01667206;171,886888006049;170,659033516028
3187117,55845913;162,6577698725;160,76506787334
3187134,91861545;159,686555423564;159,134433358697
3187150,35091088;158,65926458017;162,290094000006
3187181,08036332;154,734316536574;158,519620747881
3187195,04794635;157,762807611417;159,170597927564
3187207,56193595;158,254166027125;160,700006723165
3187225,0315715;165,391322756394;163,26909700617
3187239,9994355;168,092069648786;163,523881520639
3187252,96588225;169,297358961932;166,064272631092
3187269,82782252;168,833839960373;168,460352043496
3187285,11386054;169,511278761766;170,277371488902
3187297,72492744;179,099017328716;169,931345046363
3187331,06947954;196,360947798867;171,286701687144
3187342,60713676;206,502629303577;172,470483050163
3187359,97456318;232,616698083247;173,101223900963
3187375,03052375;234,908763566671;173,735531342926
3187387,72027885;238,202895428223;174,139327024276
3187404,97651542;243,203060654308;173,465817224798
3187420,00895506;241,634014854324;172,854897078618
3187432,88473932;242,306953703996;168,721578534163
3187450,05202402;243,601310114532;166,958866853087
3187478,67357355;242,886310811343;174,343159818507
3187494,97143918;242,175525310438;172,646918458316
3187509,99746402;239,433529463116;178,520456278717
3187522,54865946;239,554872517482;178,181660581305
3187539,91095404;241,057810970221;180,38250725808
3187555,13412703;242,582103303381;179,010173404277
3187567,54804577;247,846074316566;174,530507666941
3187584,96037579;238,553406562451;170,890482013735
3187599,9299504;224,414502208572;175,515986178304
3187631,01991453;232,029875577972;161,690028564568
3187645,17780326;233,357960108766;160,540935105158
3187658,01082219;233,525801025071;159,727940980921
3187675,21360211;235,19635418433;161,172350076506
3187690,31660454;234,557816698086;157,408526237446
3187703,2116332;235,505061163782;162,5645820074
3187720,21897557;233,830587681745;162,518203669835
3187735,09831535;230,100279800212;166,102628274647
3187747,81458494;224,867253591267;167,447144821039
3187781,22285738;219,08959403542;167,785209070479
3187792,69251774;243,380677876796;175,459530290438
3187810,24811159;243,794630272265;175,555113915903
3187824,62453113;265,289467845574;180,811539365877
3187837,71200376;265,573000849019;183,956386434781
3187854,97551044;281,37414339942;181,728488209908
3187869,91685993;281,478164181172;173,446299242022
3187882,52365029;280,366576043175;151,173776645543
3187899,95308644;288,254642701755;148,690746347785
3187928,42281906;285,655670015309;151,301552678348
3187944,92253703;292,745001626671;149,083607245109
3187959,92333032;295,376909720936;149,588004974914
3187972,56989244;294,57087322035;149,083454333698
3187989,66575904;290,126827597247;142,298704319064
3188005,16818961;292,286175846826;133,122898282856
3188017,84597042;309,679117928917;134,14030449429
3188034,63007779;321,97415625392;127,44981576331
3188049,88019294;335,917348575843;128,27219408474
3188081,11042734;349,542136316907;131,059896561555
3188095,25848004;351,562773524572;130,859249565985
3188107,64545663;351,72813722863;129,915509641628
3188124,91580577;367,598287136961;139,118344866211
3188140,0983517;368,749070564441;143,996549340594
3188152,73892667;367,01918005968;165,087940800049
3188170,24491274;366,961261066898;164,186773627779
3188185,28718841;365,713099194741;161,109293992393
3188197,8388115;366,545772936653;148,988722040116
3188230,89213174;369,347923204505;166,067694422403
3188242,59700138;370,186618987113;164,567864923131
3188259,93278146;376,199953787801;164,124671264721
3188275,17049466;379,506103793921;162,410012580714
3188287,64086364;378,576196892334;158,823960851124
3188305,08270173;384,201125977154;161,236021846703
3188320,02020234;380,828369719561;161,871428254776
3188332,6663368;382,317771283143;161,877024228832
3188349,90332898;375,559887950439;156,349190048361
3188378,62281111;367,209971827801;153,282352018071
3188394,95061246;369,294300545592;156,117701857943
3188410,39616515;375,564203368161;145,487797896719
3188422,86054698;380,610966888236;142,046186352081
3188439,87772538;411,720960224261;154,770701204354
3188455,27751917;416,347230194041;155,153139885713
3188467,58495225;408,522240351895;144,442968607655
3188485,0015588;409,667423247495;145,510552833054
3188500,33078979;413,414834128906;148,678553935181
3188530,91911666;413,965614770639;146,648540097472
3188544,96282196;410,565987933465;138,455989316943
3188557,62734552;416,076141350918;139,080965642666
3188574,91309017;418,074053155863;139,549823786967
3188589,94424684;407,699573748567;150,08648933218
3188602,48090207;405,836265363852;177,686761926491
3188619,86500697;403,105366071998;218,120478463687
3188634,80507351;289,771889817031;247,04388939269
3188647,51578361;171,040656505381;243,913882063337
3188680,81757039;131,625371578951;238,754292093813
3188692,68109939;130,922645068927;244,346717624539
3188724,80683972;123,803247936169;221,945763922363
3188737,70657256;120,079037721714;213,94955063305
3188769,72796549;145,812462556253;212,311395616605
3188783,02327759;146,676235126769;223,595398408674
3188799,67181889;156,356886512211;232,167224135602
3188828,48367412;157,386334702751;233,914438944023
3188844,84012824;167,572312311566;257,483353781169
3188859,61041644;176,542373579389;264,479707842321
3188980,61233959;269,673197588583;204,106911290103
3189007,18585768;247,028866264764;241,317227430212
3189024,66319099;254,342424238252;239,372422860846
3189039,66612255;248,70820147722;248,066081422251
3189052,22715401;248,359163621854;248,506517427633
3189069,47440987;245,144962823087;230,390498338451
3189084,51967911;242,991473119485;252,916201921032
3189097,44635411;246,56814083981;246,204813946934
3189130,79732101;244,923865299024;246,54866688622
3189142,45472114;243,52552179772;237,345704167396
3189159,62072288;245,91587264722;228,585916435022
3189175,03548453;265,202667104413;232,554721961873
3189187,25011686;274,534116063324;237,858667395094
3189205,08454063;298,934133055555;236,058241173855
3189219,97115051;348,933098498361;224,21373292464
3189232,4111561;343,59344432927;225,93733318713
3189249,795261;361,021823046509;226,898508526201
3189278,4180935;363,975381618555;217,233330327995
3189294,88488216;373,648300455394;198,86967592743
3189309,93357262;376,91294836435;194,086369275704
3189322,4569706;376,803690410121;192,395741426935
3189339,86673469;376,099547568868;189,994812363143
3189354,76189763;374,721998582361;189,673020818873
3189367,53718338;363,655577040448;184,046760262656
3189384,92128828;363,195602976377;179,321546405377
3189399,94346424;358,085312240909;185,586402356404
3189430,96585916;353,470471430423;185,968335382054
3189445,00785385;354,627911067685;196,79436905137
3189457,61806544;356,215387262105;200,734828427691
3189474,98378125;354,315495677212;198,284829486496
3189490,06240744;355,268159094662;196,516140967962
3189502,49385997;355,632249035138;194,438104543878
3189519,82792944;356,215359955292;193,9465839278
3189534,90484501;352,958993782529;187,463890920527
3189547,79003765;348,647193067503;184,838882742387
3189581,02425521;342,679193484048;179,916374319773
3189592,77146253;342,075324143106;183,93581124712
3189609,79633869;340,893151356366;182,302907564985
3189625,31416477;339,145963031652;171,42408086333
3189637,70114136;354,631239927802;156,597696710013
3189654,88296627;425,86595398687;149,868542935621
3189670,00221952;466,874923166561;162,961514998954
3189682,82839601;477,965178102766;162,04983332124
3189699,91271597;493,710042602802;167,779068884168
3189728,47011752;498,591041420479;168,526097617215
3189744,64097012;514,200164062096;164,735580003417
3189760,09764179;511,724537388611;163,827931890692
3189772,4478402;506,5536984502;165,363328188377
3189789,85161715;506,981021576582;166,028614551244
3189804,96488325;509,203369015236;167,412250186622
3189817,61401129;516,934742663894;178,838172561376
3189834,72570106;517,714143214007;181,043353216796
3189849,85136911;518,617298707858;185,220799193461
3189880,83613054;525,204813403005;174,807700584189
3189894,94911568;527,281808904124;180,136491042247
