// Data mode  : Full
// Transmission speed  : 100Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2016/10/13 08:18:54.85,-2209,4994,-15641,19,92,-47,-381,-241,-140,311
,2,2016/10/13 08:18:54.86,-2184,4951,-15630,63,69,-12,-338,-238,-100,288
,3,2016/10/13 08:18:54.87,-2162,4885,-15672,104,66,39,-312,-202,-110,257
,4,2016/10/13 08:18:54.88,-2167,4861,-15685,123,63,94,-408,-304,-104,356
,5,2016/10/13 08:18:54.89,-2237,4909,-15738,100,46,138,-365,-220,-145,292
,6,2016/10/13 08:18:54.90,-2314,4964,-15651,83,-35,175,-438,-279,-159,358
,7,2016/10/13 08:18:54.91,-2292,4933,-15680,89,-143,207,-423,-259,-164,341
,8,2016/10/13 08:18:54.92,-2222,4937,-15659,76,-146,221,-366,-206,-160,286
,9,2016/10/13 08:18:54.93,-2303,5038,-15651,29,-111,205,-400,-283,-117,341
,10,2016/10/13 08:18:54.94,-2336,5049,-15592,-26,-90,169,-302,-193,-109,247
,11,2016/10/13 08:18:54.95,-2186,5056,-15580,-32,-69,149,-366,-260,-106,313
,12,2016/10/13 08:18:54.96,-2294,5182,-15567,-103,-20,101,-349,-239,-110,294
,13,2016/10/13 08:18:54.97,-2146,5211,-15532,-174,85,22,-335,-188,-147,261
,14,2016/10/13 08:18:54.98,-2252,5176,-15572,-234,165,-56,-442,-284,-158,363
,15,2016/10/13 08:18:54.99,-2272,5149,-15643,-245,205,-135,-382,-197,-185,289
,16,2016/10/13 08:18:55.00,-2282,5182,-15633,-251,182,-171,-430,-255,-175,342
,17,2016/10/13 08:18:55.01,-2118,5138,-15636,-237,174,-197,-372,-240,-132,306
,18,2016/10/13 08:18:55.02,-2177,5094,-15633,-238,143,-214,-316,-191,-125,253
,19,2016/10/13 08:18:55.03,-2344,5137,-15641,-195,151,-207,-382,-282,-100,332
,20,2016/10/13 08:18:55.04,-2294,5095,-15621,-159,124,-198,-298,-192,-106,245
,21,2016/10/13 08:18:55.05,-2225,5083,-15653,-125,131,-185,-358,-252,-106,305
,22,2016/10/13 08:18:55.06,-2186,5037,-15634,-69,163,-154,-376,-247,-129,311
,23,2016/10/13 08:18:55.07,-2206,5024,-15666,-62,164,-119,-368,-208,-160,288
,24,2016/10/13 08:18:55.08,-2272,5053,-15748,-19,181,-84,-427,-294,-133,360
,25,2016/10/13 08:18:55.09,-2301,5030,-15651,-11,172,-44,-317,-197,-120,257
,26,2016/10/13 08:18:55.10,-2167,5100,-15689,-12,160,-2,-361,-255,-106,308
,27,2016/10/13 08:18:55.11,-2240,5016,-15710,-22,175,15,-366,-249,-117,307
,28,2016/10/13 08:18:55.12,-2189,5054,-15694,-27,175,29,-364,-212,-152,288
,29,2016/10/13 08:18:55.13,-2170,5017,-15707,-48,177,25,-454,-303,-151,378
,30,2016/10/13 08:18:55.14,-2165,5071,-15708,-40,165,39,-393,-213,-180,303
,31,2016/10/13 08:18:55.15,-2072,5033,-15711,-36,167,15,-450,-267,-183,358
,32,2016/10/13 08:18:55.16,-2136,5079,-15756,-35,144,10,-432,-260,-172,346
,33,2016/10/13 08:18:55.17,-2086,5070,-15744,-22,151,-26,-392,-216,-176,304
,34,2016/10/13 08:18:55.18,-2078,5086,-15732,-13,138,-56,-456,-299,-157,377
,35,2016/10/13 08:18:55.19,-2059,4987,-15670,-9,135,-70,-370,-205,-165,287
,36,2016/10/13 08:18:55.20,-2063,5038,-15654,-9,105,-73,-428,-266,-162,347
,37,2016/10/13 08:18:55.21,-2045,4922,-15704,-5,115,-76,-432,-262,-170,347
,38,2016/10/13 08:18:55.22,-2005,4954,-15704,-16,92,-58,-402,-218,-184,310
,39,2016/10/13 08:18:55.23,-2037,4944,-15708,3,54,-13,-465,-294,-171,379
,40,2016/10/13 08:18:55.24,-1968,4913,-15673,-12,4,14,-381,-197,-184,289
,41,2016/10/13 08:18:55.25,-2005,4910,-15626,-24,-18,56,-434,-255,-179,344
,42,2016/10/13 08:18:55.26,-1973,4865,-15650,-36,-69,100,-378,-244,-134,311
,43,2016/10/13 08:18:55.27,-2022,4884,-15724,-51,-71,135,-318,-192,-126,255
,44,2016/10/13 08:18:55.28,-1959,4888,-15715,-79,-71,172,-365,-248,-117,306
,45,2016/10/13 08:18:55.29,-2064,4961,-15700,-132,-37,219,-283,-162,-121,222
,46,2016/10/13 08:18:55.30,-2092,4924,-15767,-155,-36,233,-361,-248,-113,304
,47,2016/10/13 08:18:55.31,-2059,4969,-15748,-155,-101,274,-335,-210,-125,272
,48,2016/10/13 08:18:55.32,-2184,4967,-15709,-136,-159,321,-306,-163,-143,234
,49,2016/10/13 08:18:55.33,-2121,5022,-15666,-147,-166,339,-386,-270,-116,328
,50,2016/10/13 08:18:55.34,-2221,5034,-15665,-141,-160,339,-309,-194,-115,251
,51,2016/10/13 08:18:55.35,-2101,5078,-15654,-89,-156,324,-378,-265,-113,321
,52,2016/10/13 08:18:55.36,-2111,5128,-15636,-73,-128,282,-402,-259,-143,330
,53,2016/10/13 08:18:55.37,-2105,5191,-15576,-76,-89,246,-379,-218,-161,298
,54,2016/10/13 08:18:55.38,-2163,5183,-15625,-115,23,171,-412,-294,-118,353
,55,2016/10/13 08:18:55.39,-2084,5195,-15737,-135,127,100,-296,-176,-120,236
,56,2016/10/13 08:18:55.40,-2141,5176,-15718,-150,164,31,-349,-228,-121,288
,57,2016/10/13 08:18:55.41,-2122,5090,-15783,-130,138,-36,-346,-216,-130,281
,58,2016/10/13 08:18:55.42,-2174,5119,-15693,-129,89,-49,-334,-194,-140,264
,59,2016/10/13 08:18:55.43,-2172,5076,-15714,-87,41,-62,-404,-295,-109,349
,60,2016/10/13 08:18:55.44,-2202,5008,-15682,-62,9,-76,-331,-204,-127,267
,61,2016/10/13 08:18:55.45,-2087,5026,-15616,-27,15,-53,-401,-263,-138,332
,62,2016/10/13 08:18:55.46,-2150,4983,-15633,4,1,-38,-382,-245,-137,313
,63,2016/10/13 08:18:55.47,-2185,4996,-15634,18,14,-46,-352,-202,-150,277
,64,2016/10/13 08:18:55.48,-2157,4997,-15647,36,52,-64,-415,-287,-128,351
,65,2016/10/13 08:18:55.49,-2133,5034,-15670,3,93,-77,-322,-194,-128,258
,66,2016/10/13 08:18:55.50,-2028,5018,-15659,-2,75,-81,-377,-256,-121,316
,67,2016/10/13 08:18:55.51,-2053,5004,-15669,5,106,-86,-387,-250,-137,318
,68,2016/10/13 08:18:55.52,-2081,4956,-15669,-11,121,-97,-382,-208,-174,295
,69,2016/10/13 08:18:55.53,-2060,4964,-15698,-14,120,-86,-466,-297,-169,381
,70,2016/10/13 08:18:55.54,-2061,5023,-15715,-10,112,-81,-360,-183,-177,271
,71,2016/10/13 08:18:55.55,-2088,5005,-15672,-33,91,-91,-383,-231,-152,307
,72,2016/10/13 08:18:55.56,-2108,4968,-15676,-68,83,-86,-329,-213,-116,271
,73,2016/10/13 08:18:55.57,-2117,4911,-15729,-61,46,-72,-312,-193,-119,252
,74,2016/10/13 08:18:55.58,-2155,4977,-15751,-17,-3,-63,-426,-298,-128,362
,75,2016/10/13 08:18:55.59,-2070,4982,-15757,-17,-5,-27,-364,-208,-156,286
,76,2016/10/13 08:18:55.60,-2124,4951,-15629,-37,-53,-13,-418,-265,-153,341
,77,2016/10/13 08:18:55.61,-2071,4954,-15574,-41,-44,37,-400,-240,-160,320
,78,2016/10/13 08:18:55.62,-2094,4926,-15635,-54,13,40,-364,-201,-163,282
,79,2016/10/13 08:18:55.63,-2099,4978,-15655,-66,51,52,-399,-290,-109,344
,80,2016/10/13 08:18:55.64,-2134,4986,-15699,-69,95,72,-298,-195,-103,246
,81,2016/10/13 08:18:55.65,-2043,4929,-15804,-85,98,80,-359,-258,-101,308
,82,2016/10/13 08:18:55.66,-2173,4988,-15741,-73,48,83,-340,-237,-103,288
,83,2016/10/13 08:18:55.67,-2068,4996,-15726,-46,33,67,-334,-203,-131,268
,84,2016/10/13 08:18:55.68,-2092,5009,-15678,-45,20,62,-439,-300,-139,369
,85,2016/10/13 08:18:55.69,-2133,5053,-15665,-26,44,60,-349,-199,-150,274
,86,2016/10/13 08:18:55.70,-2059,5070,-15637,-22,39,40,-381,-250,-131,315
,87,2016/10/13 08:18:55.71,-2136,5023,-15613,-7,79,19,-325,-220,-105,272
,88,2016/10/13 08:18:55.72,-2094,4970,-15703,-1,97,-11,-313,-188,-125,250
,89,2016/10/13 08:18:55.73,-2138,4941,-15714,-2,97,-15,-432,-291,-141,361
,90,2016/10/13 08:18:55.74,-2130,4882,-15770,-4,76,8,-354,-205,-149,279
,91,2016/10/13 08:18:55.75,-2211,4911,-15727,-3,72,23,-396,-264,-132,330
,92,2016/10/13 08:18:55.76,-2137,4944,-15695,-20,94,68,-342,-242,-100,292
,93,2016/10/13 08:18:55.77,-2110,4941,-15709,-24,80,75,-306,-204,-102,255
,94,2016/10/13 08:18:55.78,-2065,4940,-15733,4,63,86,-374,-291,-83,332
,95,2016/10/13 08:18:55.79,-2148,4962,-15672,12,68,88,-314,-204,-110,259
,96,2016/10/13 08:18:55.80,-2011,4945,-15700,22,57,68,-402,-272,-130,337
,97,2016/10/13 08:18:55.81,-2122,4987,-15734,-1,67,46,-400,-253,-147,326
,98,2016/10/13 08:18:55.82,-1999,4999,-15710,24,57,13,-378,-217,-161,297
,99,2016/10/13 08:18:55.83,-2033,5002,-15686,13,68,-12,-455,-312,-143,383
,100,2016/10/13 08:18:55.84,-2100,4995,-15707,11,73,-24,-350,-197,-153,273
,101,2016/10/13 08:18:55.85,-2139,4920,-15695,11,63,-43,-384,-240,-144,312
,102,2016/10/13 08:18:55.86,-2078,4901,-15726,40,76,-51,-331,-218,-113,274
,103,2016/10/13 08:18:55.87,-2074,4929,-15689,47,54,-54,-304,-197,-107,250
,104,2016/10/13 08:18:55.88,-2151,4865,-15727,31,40,-29,-382,-295,-87,338
,105,2016/10/13 08:18:55.89,-2112,4920,-15665,20,25,-7,-329,-202,-127,265
,106,2016/10/13 08:18:55.90,-2027,4894,-15675,11,14,28,-409,-264,-145,336
,107,2016/10/13 08:18:55.91,-2112,4846,-15630,7,-6,54,-382,-240,-142,311
,108,2016/10/13 08:18:55.92,-2021,4815,-15692,11,-17,72,-357,-201,-156,279
,109,2016/10/13 08:18:55.93,-2034,4861,-15690,-33,42,103,-442,-284,-158,363
,110,2016/10/13 08:18:55.94,-2126,4884,-15705,-96,78,130,-351,-194,-157,272
,111,2016/10/13 08:18:55.95,-2129,4897,-15734,-113,56,145,-389,-263,-126,326
