TimeStamp;GazeX;GazeY;TimeStampWindows
150990899,649197;183,254753299868;76,6044118888194;11:36:19.193
150990918,112239;183,643624953204;77,8696202416107;11:36:19.205
150990944,837956;185,757934854325;74,6186724038023;11:36:19.23
150990963,142339;210,239504462987;66,4360761466521;11:36:19.248
150991009,11242;235,843787482085;71,4151673078028;11:36:19.294
150991034,722819;267,028631496304;82,3506226689405;11:36:19.319
150991053,044309;265,576008743831;80,243822948024;11:36:19.338
150991068,150706;266,294606330558;78,7427257270596;11:36:19.353
150991079,732392;272,807906091636;78,0740466757766;11:36:19.365
150991097,999142;272,75673061741;76,2734596067255;11:36:19.383
150991113,139752;287,911836329706;77,7793366470416;11:36:19.399
150991124,726142;300,363435804714;77,0018112909952;11:36:19.41
150991159,282604;316,157738557993;79,0892163318302;11:36:19.444
150991170,209554;366,100964619686;84,9889513474626;11:36:19.455
150991187,971674;386,488322025888;88,5257183110809;11:36:19.473
150991203,294036;373,491165094544;104,890553676521;11:36:19.489
150991214,879999;372,686135463753;104,936181646695;11:36:19.5
150991233,124511;376,80739254605;97,4076527778822;11:36:19.518
150991247,945664;378,530307299648;106,063377793106;11:36:19.533
150991259,838681;380,705969293171;107,986739610136;11:36:19.545
150991278,013913;382,669869647766;108,835006997935;11:36:19.563
150991305,813466;387,346403901471;106,407521395273;11:36:19.591
150991323,264682;393,568308798807;107,330242825294;11:36:19.609
150991338,179064;391,288806013451;108,140393309682;11:36:19.623
150991349,833023;387,775330344374;108,633504836896;11:36:19.635
150991368,094214;391,43024289194;109,470736333779;11:36:19.653
150991383,632113;388,166758935997;110,560655952206;11:36:19.668
150991394,880657;397,271705569875;112,335473681006;11:36:19.68
150991412,993025;458,163084707319;101,425844248867;11:36:19.698
150991428,071625;460,847967994181;101,816396062563;11:36:19.714
150991458,966954;470,470426732251;99,6263516781876;11:36:19.744
150991472,983693;472,067450464485;105,096323406799;11:36:19.76
150991484,807003;485,138191559881;102,007699168736;11:36:19.77
150991502,915949;490,845108918814;101,0439293886;11:36:19.788
150991518,216073;495,087245972805;98,7853443141691;11:36:19.803
150991529,863617;495,773667281218;103,207729199908;11:36:19.815
150991548,063226;490,682300177924;102,838477927837;11:36:19.833
150991563,048598;488,014523924512;102,218676226042;11:36:19.848
150991574,700419;488,273749008547;100,404239596683;11:36:19.86
150991609,227373;484,456084998467;97,8590054954871;11:36:19.894
150991619,700583;482,928113062419;97,0907340666907;11:36:19.905
