TimeStamp;GazeX;GazeY;TimeStampWindows
166202589,91373;152,375044574122;76,8639142304574;15:49:50.882
166202604,810578;145,52144855345;74,0489185280286;15:49:50.89
166202618,159324;127,058738590627;67,2404507318749;15:49:50.903
166202649,9369;109,354929994339;64,5151285899786;15:49:50.935
166202663,408382;115,45133495924;66,5957063189488;15:49:50.949
166202696,379964;112,270336243659;73,6329231259826;15:49:50.982
166202708,910183;115,096078194968;76,5533517868581;15:49:50.994
166202740,327676;130,963891519906;83,6655914497229;15:49:51.025
166202754,012557;182,059380207254;92,8270632682237;15:49:51.039
166202770,298848;242,427194422209;103,266608064575;15:49:51.055
166202784,699619;258,755471937713;112,405188012432;15:49:51.069
166202798,170246;278,872215932075;113,428160187608;15:49:51.084
166202815,402932;293,703665000178;113,917854579535;15:49:51.1
166202844,579526;271,65945680851;66,0118380003242;15:49:51.129
166202859,822772;284,021532305628;82,5038435281732;15:49:51.145
166202874,759392;293,568205176502;94,9558967940872;15:49:51.16
166202888,74534;294,414847159489;92,4179388301506;15:49:51.174
166202904,881525;295,28033208327;94,8176004479798;15:49:51.19
166202919,863904;313,932865414235;130,334546954347;15:49:51.205
166202933,437167;320,256334627121;138,590743719784;15:49:51.218
166202949,985182;318,739974112703;131,972281561332;15:49:51.235
166202965,370837;313,44599620427;117,444864479581;15:49:51.251
166202996,144285;311,798040414504;112,628322984965;15:49:51.281
166203009,744063;296,593540013757;114,260367303549;15:49:51.297
166203023,621815;279,713964203352;125,59060849429;15:49:51.309
166203039,72336;258,570533891017;130,936587878853;15:49:51.325
166203054,827192;217,553008464106;122,116993279246;15:49:51.34
166203068,785343;209,685972158551;120,595860118081;15:49:51.353
166203085,243123;203,253419731423;119,459279896724;15:49:51.371
166203099,959501;186,473646961358;111,438716625488;15:49:51.385
166203113,830411;161,817059732551;100,023091449392;15:49:51.399
166203146,094656;155,944009386345;98,8422215537239;15:49:51.431
166203158,424306;154,81244336532;95,6954974616491;15:49:51.443
166203174,923995;154,890822869907;93,5655477842404;15:49:51.46
166203189,850779;152,125493173975;87,9262533277872;15:49:51.475
166203203,510429;151,031404751196;81,4412247562407;15:49:51.488
166203220,124301;151,052858133989;79,431417251608;15:49:51.505
166203234,89713;146,534824244659;88,4675574560729;15:49:51.52
166203248,429339;151,389760126824;96,9614130550814;15:49:51.534
166203264,844781;150,828522577221;84,4859946772124;15:49:51.55
166203294,410111;151,773508748789;105,799538095275;15:49:51.579
166203309,937747;149,614738097629;111,651961431141;15:49:51.595
166203324,837161;149,819012345909;106,287133609512;15:49:51.61
166203338,851334;150,625254544122;109,43767178882;15:49:51.624
166203355,222728;150,759297211355;111,140109620847;15:49:51.64
166203370,261984;151,72932835011;108,486610855396;15:49:51.655
166203383,732611;152,446167125673;104,193961528971;15:49:51.669
166203399,830307;160,544110660847;90,7339047258768;15:49:51.685
166203415,015821;168,558432114739;78,0861875814187;15:49:51.7
166203445,952632;231,491980889454;79,8660557710017;15:49:51.731
166203460,108786;244,060836146306;88,2640033561021;15:49:51.745
166203473,729092;217,588209113821;81,4592060026394;15:49:51.759
166203489,893502;279,463193994484;99,7887921946808;15:49:51.775
166203504,980228;293,842842635444;103,719009116832;15:49:51.79
166203518,829755;307,68210647679;105,377008071255;15:49:51.804
166203535,083116;321,417444687279;108,688203583576;15:49:51.82
166203549,884598;319,319346770852;107,826147698532;15:49:51.835
166203563,502337;340,640489067198;98,7555899374706;15:49:51.848
166203596,021035;334,915782600781;104,649764752634;15:49:51.881
166203608,746264;333,382444620576;105,565588648234;15:49:51.894
166203624,849947;332,040502895087;108,095829545726;15:49:51.909
166203640,112866;331,263958417091;108,412431280812;15:49:51.925
166203653,866599;333,481549705753;110,535044113276;15:49:51.939
166203669,827019;325,688850423591;101,17407404092;15:49:51.955
166203684,971478;325,629099276149;100,530774963564;15:49:51.97
166203698,993349;326,421054101851;96,2340784538613;15:49:51.984
166203715,191543;329,641381376258;97,5455384824668;15:49:52
166203744,751314;371,86610239801;93,5780049041475;15:49:52.03
166203760,167332;375,713758401065;96,1741919827509;15:49:52.045
166203774,921772;381,245649558025;98,5562383110021;15:49:52.06
166203804,850178;384,913253414972;103,244099097018;15:49:52.089
166203820,007894;386,143051813652;101,563159920445;15:49:52.105
166203834,039174;394,031256998932;99,8889936242132;15:49:52.119
166203850,056899;393,011741011446;100,762659284844;15:49:52.135
166203864,890027;397,052709625205;103,333836795269;15:49:52.15
166203896,062475;397,357970280976;105,337228294766;15:49:52.181
166203910,120696;398,994915956075;100,320550043907;15:49:52.195
166203923,664452;399,14033807546;99,7685640964467;15:49:52.208
166203939,840836;400,815768384924;104,12011772059;15:49:52.225
166203954,88052;402,012227197293;104,999763891367;15:49:52.24
166203968,694125;403,789487760399;104,727518699698;15:49:52.253
166203984,965875;403,394753979438;101,858139176311;15:49:52.27
166203999,849039;403,540862597941;99,7558935026996;15:49:52.285
166204013,839691;405,150201177686;90,9671756327148;15:49:52.299
166204045,942283;406,709368560079;94,2124137752287;15:49:52.331
166204058,529808;406,590345514348;92,8329113074442;15:49:52.344
166204075,248883;327,427629501035;97,3709650090289;15:49:52.36
166204090,255638;112,594800860404;117,995921864259;15:49:52.375
166204103,90203;105,819384840992;119,14334843238;15:49:52.389
166204120,034794;96,4586915734603;120,532461778961;15:49:52.405
166204134,839269;102,429548535586;125,701789095092;15:49:52.42
166204148,496352;111,699268467636;148,27034467733;15:49:52.434
166204165,218849;120,318015839624;149,942987147633;15:49:52.45
166204194,529298;117,966614699661;141,485985264432;15:49:52.48
166204209,950448;116,747972139475;140,091226042978;15:49:52.495
166204225,048293;95,1467973581124;123,091083857405;15:49:52.51
166204238,616424;93,2807756796603;118,790802713511;15:49:52.524
166204254,913407;96,5179132536092;117,472523451797;15:49:52.54
166204269,913319;97,0629477988353;118,361430807271;15:49:52.555
166204283,364702;102,023058285412;117,138100443228;15:49:52.568
166204299,867385;110,920715332906;120,679694366864;15:49:52.585
166204315,077275;120,148998916437;125,471551898219;15:49:52.6
