// Data mode  : Full
// Transmission speed  : 100Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1,2016/11/10 06:43:27.43,-10814,8125,-5525,-3162,-12555,16537,-48,-224,176,136
,2,2016/11/10 06:43:27.44,-10814,8125,-5525,-3162,-12555,16537,-53,-226,173,139
,3,2016/11/10 06:43:27.45,-10814,8125,-5525,-3162,-12555,16537,-49,-221,172,135
,4,2016/11/10 06:43:27.46,-10814,8125,-5525,-3162,-12555,16537,-53,-222,169,137
,5,2016/11/10 06:43:27.47,-10814,8125,-5525,-3162,-12555,16537,-49,-223,174,136
,6,2016/11/10 06:43:27.48,-10814,8125,-5525,-3162,-12555,16537,-63,-236,173,149
,7,2016/11/10 06:43:27.49,-10814,8125,-5525,-3162,-12555,16537,-89,-259,170,174
,8,2016/11/10 06:43:27.50,-10814,8125,-5525,-3162,-12555,16537,-97,-272,175,184
,9,2016/11/10 06:43:27.51,-10814,8125,-5525,-3162,-12555,16537,-104,-275,171,189
,10,2016/11/10 06:43:27.52,-10814,8125,-5525,-3162,-12555,16537,-88,-259,171,173
,11,2016/11/10 06:43:27.53,-10814,8125,-5525,-3162,-12555,16537,-76,-245,169,160
,12,2016/11/10 06:43:27.54,-10814,8125,-5525,-3162,-12555,16537,-72,-244,172,158
,13,2016/11/10 06:43:27.55,-10814,8125,-5525,-3162,-12555,16537,-64,-240,176,152
,14,2016/11/10 06:43:27.56,-10814,8125,-5525,-3162,-12555,16537,-68,-242,174,155
,15,2016/11/10 06:43:27.57,-10814,8125,-5525,-3162,-12555,16537,-62,-234,172,148
,16,2016/11/10 06:43:27.58,-10814,8125,-5525,-3162,-12555,16537,-62,-229,167,145
,17,2016/11/10 06:43:27.59,-10814,8125,-5525,-3162,-12555,16537,-64,-233,169,148
,18,2016/11/10 06:43:27.60,-10814,8125,-5525,-3162,-12555,16537,-58,-228,170,143
,19,2016/11/10 06:43:27.61,-10814,8125,-5525,-3162,-12555,16537,-63,-232,169,147
,20,2016/11/10 06:43:27.62,-10814,8125,-5525,-3162,-12555,16537,-56,-229,173,142
,21,2016/11/10 06:43:27.63,-10814,8125,-5525,-3162,-12555,16537,-52,-226,174,139
,22,2016/11/10 06:43:27.64,-10814,8125,-5525,-3162,-12555,16537,-53,-222,169,137
,23,2016/11/10 06:43:27.65,-10814,8125,-5525,-3162,-12555,16537,-48,-219,171,133
,24,2016/11/10 06:43:27.66,-10814,8125,-5525,-3162,-12555,16537,-54,-230,176,142
,25,2016/11/10 06:43:27.67,-10814,8125,-5525,-3162,-12555,16537,-52,-224,172,138
,26,2016/11/10 06:43:27.68,-10814,8125,-5525,-3162,-12555,16537,-53,-217,164,135
,27,2016/11/10 06:43:27.69,-10814,8125,-5525,-3162,-12555,16537,-48,-217,169,132
,28,2016/11/10 06:43:27.70,-10814,8125,-5525,-3162,-12555,16537,-36,-213,177,124
,29,2016/11/10 06:43:27.71,-10814,8125,-5525,-3162,-12555,16537,-41,-210,169,125
,30,2016/11/10 06:43:27.72,-10814,8125,-5525,-3162,-12555,16537,-40,-216,176,128
,31,2016/11/10 06:43:27.73,-10814,8125,-5525,-3162,-12555,16537,-44,-218,174,131
,32,2016/11/10 06:43:27.74,-10814,8125,-5525,-3162,-12555,16537,-48,-222,174,135
,33,2016/11/10 06:43:27.75,-10814,8125,-5525,-3162,-12555,16537,-42,-220,178,131
,34,2016/11/10 06:43:27.76,-10814,8125,-5525,-3162,-12555,16537,-45,-221,176,133
,35,2016/11/10 06:43:27.77,-10814,8125,-5525,-3162,-12555,16537,-36,-214,178,125
,36,2016/11/10 06:43:27.78,-10814,8125,-5525,-3162,-12555,16537,-37,-214,177,125
,37,2016/11/10 06:43:27.79,-10814,8125,-5525,-3162,-12555,16537,-40,-221,181,130
,38,2016/11/10 06:43:27.80,-10814,8125,-5525,-3162,-12555,16537,-39,-221,182,130
,39,2016/11/10 06:43:27.81,-10814,8125,-5525,-3162,-12555,16537,-47,-222,175,134
,40,2016/11/10 06:43:27.82,-10814,8125,-5525,-3162,-12555,16537,-37,-216,179,126
,41,2016/11/10 06:43:27.83,-10814,8125,-5525,-3162,-12555,16537,-35,-216,181,125
,42,2016/11/10 06:43:27.84,-10814,8125,-5525,-3162,-12555,16537,-43,-224,181,133
,43,2016/11/10 06:43:27.85,-10814,8125,-5525,-3162,-12555,16537,-41,-222,181,131
,44,2016/11/10 06:43:27.86,-10814,8125,-5525,-3162,-12555,16537,-47,-222,175,134
,45,2016/11/10 06:43:27.87,-10814,8125,-5525,-3162,-12555,16537,-42,-216,174,129
,46,2016/11/10 06:43:27.88,-10814,8125,-5525,-3162,-12555,16537,-45,-220,175,132
,47,2016/11/10 06:43:27.89,-10814,8125,-5525,-3162,-12555,16537,-50,-222,172,136
,48,2016/11/10 06:43:27.90,-10814,8125,-5525,-3162,-12555,16537,-45,-213,168,129
,49,2016/11/10 06:43:27.91,-10814,8125,-5525,-3162,-12555,16537,-46,-220,174,133
,50,2016/11/10 06:43:27.92,-10814,8125,-5525,-3162,-12555,16537,-37,-221,184,129
,51,2016/11/10 06:43:27.93,-10814,8125,-5525,-3162,-12555,16537,-40,-218,178,129
,52,2016/11/10 06:43:27.94,-10814,8125,-5525,-3162,-12555,16537,-42,-223,181,132
,53,2016/11/10 06:43:27.95,-10814,8125,-5525,-3162,-12555,16537,-32,-218,186,125
,54,2016/11/10 06:43:27.96,-10814,8125,-5525,-3162,-12555,16537,-36,-214,178,125
,55,2016/11/10 06:43:27.97,-10814,8125,-5525,-3162,-12555,16537,-32,-214,182,123
,56,2016/11/10 06:43:27.98,-10814,8125,-5525,-3162,-12555,16537,-34,-213,179,123
,57,2016/11/10 06:43:27.99,-10814,8125,-5525,-3162,-12555,16537,-39,-214,175,126
,58,2016/11/10 06:43:28.00,-10814,8125,-5525,-3162,-12555,16537,-33,-219,186,126
,59,2016/11/10 06:43:28.01,-10814,8125,-5525,-3162,-12555,16537,-39,-227,188,133
,60,2016/11/10 06:43:28.02,-10814,8125,-5525,-3162,-12555,16537,-36,-223,187,129
,61,2016/11/10 06:43:28.03,-10814,8125,-5525,-3162,-12555,16537,-35,-221,186,128
,62,2016/11/10 06:43:28.04,-10814,8125,-5525,-3162,-12555,16537,-37,-222,185,129
,63,2016/11/10 06:43:28.05,-10814,8125,-5525,-3162,-12555,16537,-33,-220,187,126
,64,2016/11/10 06:43:28.06,-10814,8125,-5525,-3162,-12555,16537,-41,-229,188,135
,65,2016/11/10 06:43:28.07,-10814,8125,-5525,-3162,-12555,16537,-44,-227,183,135
,66,2016/11/10 06:43:28.08,-10814,8125,-5525,-3162,-12555,16537,-53,-235,182,144
,67,2016/11/10 06:43:28.09,-10814,8125,-5525,-3162,-12555,16537,-70,-257,187,163
,68,2016/11/10 06:43:28.10,-10814,8125,-5525,-3162,-12555,16537,-91,-281,190,186
,69,2016/11/10 06:43:28.11,-10814,8125,-5525,-3162,-12555,16537,-126,-312,186,219
,70,2016/11/10 06:43:28.12,-10814,8125,-5525,-3162,-12555,16537,-151,-341,190,246
,71,2016/11/10 06:43:28.13,-10814,8125,-5525,-3162,-12555,16537,-182,-381,199,281
,72,2016/11/10 06:43:28.14,-10814,8125,-5525,-3162,-12555,16537,-212,-422,210,317
,73,2016/11/10 06:43:28.15,-10814,8125,-5525,-3162,-12555,16537,-224,-444,220,334
,74,2016/11/10 06:43:28.16,-10814,8125,-5525,-3162,-12555,16537,-228,-445,217,336
,75,2016/11/10 06:43:28.17,-10814,8125,-5525,-3162,-12555,16537,-208,-428,220,318
,76,2016/11/10 06:43:28.18,-10814,8125,-5525,-3162,-12555,16537,-181,-402,221,291
,77,2016/11/10 06:43:28.19,-10814,8125,-5525,-3162,-12555,16537,-150,-368,218,259
,78,2016/11/10 06:43:28.20,-10814,8125,-5525,-3162,-12555,16537,-117,-330,213,223
,79,2016/11/10 06:43:28.21,-10814,8125,-5525,-3162,-12555,16537,-93,-298,205,195
,80,2016/11/10 06:43:28.22,-10814,8125,-5525,-3162,-12555,16537,-62,-266,204,164
,81,2016/11/10 06:43:28.23,-10814,8125,-5525,-3162,-12555,16537,-46,-244,198,145
,82,2016/11/10 06:43:28.24,-10814,8125,-5525,-3162,-12555,16537,-34,-230,196,132
,83,2016/11/10 06:43:28.25,-10814,8125,-5525,-3162,-12555,16537,-14,-211,197,112
,84,2016/11/10 06:43:28.26,-10814,8125,-5525,-3162,-12555,16537,-11,-203,192,107
,85,2016/11/10 06:43:28.27,-10814,8125,-5525,-3162,-12555,16537,1,-190,191,94
,86,2016/11/10 06:43:28.28,-10814,8125,-5525,-3162,-12555,16537,7,-180,187,86
,87,2016/11/10 06:43:28.29,-10814,8125,-5525,-3162,-12555,16537,8,-179,187,85
,88,2016/11/10 06:43:28.30,-10814,8125,-5525,-3162,-12555,16537,16,-174,190,79
,89,2016/11/10 06:43:28.31,-10814,8125,-5525,-3162,-12555,16537,10,-174,184,82
,90,2016/11/10 06:43:28.32,-10814,8125,-5525,-3162,-12555,16537,15,-171,186,78
,91,2016/11/10 06:43:28.33,-10814,8125,-5525,-3162,-12555,16537,18,-169,187,75
,92,2016/11/10 06:43:28.34,-10814,8125,-5525,-3162,-12555,16537,16,-167,183,75
,93,2016/11/10 06:43:28.35,-10814,8125,-5525,-3162,-12555,16537,20,-159,179,69
,94,2016/11/10 06:43:28.36,-10814,8125,-5525,-3162,-12555,16537,12,-158,170,73
,95,2016/11/10 06:43:28.37,-10814,8125,-5525,-3162,-12555,16537,17,-157,174,70
,96,2016/11/10 06:43:28.38,-10814,8125,-5525,-3162,-12555,16537,16,-162,178,73
,97,2016/11/10 06:43:28.39,-10814,8125,-5525,-3162,-12555,16537,11,-170,181,79
,98,2016/11/10 06:43:28.40,-10814,8125,-5525,-3162,-12555,16537,19,-168,187,74
,99,2016/11/10 06:43:28.41,-10814,8125,-5525,-3162,-12555,16537,6,-172,178,83
,100,2016/11/10 06:43:28.42,-10814,8125,-5525,-3162,-12555,16537,6,-177,183,85
,101,2016/11/10 06:43:28.43,-10814,8125,-5525,-3162,-12555,16537,3,-182,185,89
,102,2016/11/10 06:43:28.44,-10814,8125,-5525,-3162,-12555,16537,-4,-183,179,93
,103,2016/11/10 06:43:28.45,-10814,8125,-5525,-3162,-12555,16537,1,-181,182,90
,104,2016/11/10 06:43:28.46,-10814,8125,-5525,-3162,-12555,16537,-11,-186,175,98
,105,2016/11/10 06:43:28.47,-10814,8125,-5525,-3162,-12555,16537,-14,-192,178,103
,106,2016/11/10 06:43:28.48,-10814,8125,-5525,-3162,-12555,16537,-16,-193,177,104
,107,2016/11/10 06:43:28.49,-10814,8125,-5525,-3162,-12555,16537,-15,-194,179,104
,108,2016/11/10 06:43:28.50,-10814,8125,-5525,-3162,-12555,16537,-6,-190,184,98
,109,2016/11/10 06:43:28.51,-10814,8125,-5525,-3162,-12555,16537,-14,-193,179,103
,110,2016/11/10 06:43:28.52,-10814,8125,-5525,-3162,-12555,16537,-14,-200,186,107
,111,2016/11/10 06:43:28.53,-10814,8125,-5525,-3162,-12555,16537,-11,-201,190,106
,112,2016/11/10 06:43:28.54,-10814,8125,-5525,-3162,-12555,16537,2,-189,191,93
,113,2016/11/10 06:43:28.55,-10814,8125,-5525,-3162,-12555,16537,33,-171,204,69
,114,2016/11/10 06:43:28.56,-10814,8125,-5525,-3162,-12555,16537,48,-162,210,57
,115,2016/11/10 06:43:28.57,-10814,8125,-5525,-3162,-12555,16537,54,-156,210,51
,116,2016/11/10 06:43:28.58,-10814,8125,-5525,-3162,-12555,16537,43,-159,202,58
,117,2016/11/10 06:43:28.59,-10814,8125,-5525,-3162,-12555,16537,33,-167,200,67
,118,2016/11/10 06:43:28.60,-10814,8125,-5525,-3162,-12555,16537,29,-171,200,71
,119,2016/11/10 06:43:28.61,-10814,8125,-5525,-3162,-12555,16537,16,-176,192,80
,120,2016/11/10 06:43:28.62,-10814,8125,-5525,-3162,-12555,16537,16,-179,195,81
,121,2016/11/10 06:43:28.63,-10814,8125,-5525,-3162,-12555,16537,14,-183,197,84
,122,2016/11/10 06:43:28.64,-10814,8125,-5525,-3162,-12555,16537,9,-190,199,90
,123,2016/11/10 06:43:28.65,-10814,8125,-5525,-3162,-12555,16537,10,-189,199,89
,124,2016/11/10 06:43:28.66,-10814,8125,-5525,-3162,-12555,16537,1,-194,195,96
,125,2016/11/10 06:43:28.67,-10814,8125,-5525,-3162,-12555,16537,1,-194,195,96
,126,2016/11/10 06:43:28.68,-10814,8125,-5525,-3162,-12555,16537,0,-195,195,97
,127,2016/11/10 06:43:28.69,-10814,8125,-5525,-3162,-12555,16537,-7,-196,189,101
,128,2016/11/10 06:43:28.70,-10814,8125,-5525,-3162,-12555,16537,0,-195,195,97
,129,2016/11/10 06:43:28.71,-10814,8125,-5525,-3162,-12555,16537,-7,-202,195,104
,130,2016/11/10 06:43:28.72,-10814,8125,-5525,-3162,-12555,16537,-6,-207,201,106
,131,2016/11/10 06:43:28.73,-10814,8125,-5525,-3162,-12555,16537,-10,-207,197,108
,132,2016/11/10 06:43:28.74,-10814,8125,-5525,-3162,-12555,16537,-19,-211,192,115
,133,2016/11/10 06:43:28.75,-10814,8125,-5525,-3162,-12555,16537,-13,-210,197,111
,134,2016/11/10 06:43:28.76,-10814,8125,-5525,-3162,-12555,16537,-17,-210,193,113
,135,2016/11/10 06:43:28.77,-10814,8125,-5525,-3162,-12555,16537,-16,-212,196,114
,136,2016/11/10 06:43:28.78,-10814,8125,-5525,-3162,-12555,16537,-20,-212,192,116
,137,2016/11/10 06:43:28.79,-10814,8125,-5525,-3162,-12555,16537,-27,-210,183,118
,138,2016/11/10 06:43:28.80,-10814,8125,-5525,-3162,-12555,16537,-28,-211,183,119
,139,2016/11/10 06:43:28.81,-10814,8125,-5525,-3162,-12555,16537,-30,-217,187,123
,140,2016/11/10 06:43:28.82,-10814,8125,-5525,-3162,-12555,16537,-25,-215,190,120
,141,2016/11/10 06:43:28.83,-10814,8125,-5525,-3162,-12555,16537,-26,-216,190,121
,142,2016/11/10 06:43:28.84,-10814,8125,-5525,-3162,-12555,16537,-29,-220,191,124
,143,2016/11/10 06:43:28.85,-10814,8125,-5525,-3162,-12555,16537,-24,-217,193,120
,144,2016/11/10 06:43:28.86,-10814,8125,-5525,-3162,-12555,16537,-30,-222,192,126
,145,2016/11/10 06:43:28.87,-10814,8125,-5525,-3162,-12555,16537,-31,-221,190,126
,146,2016/11/10 06:43:28.88,-10814,8125,-5525,-3162,-12555,16537,-32,-223,191,127
,147,2016/11/10 06:43:28.89,-10814,8125,-5525,-3162,-12555,16537,-32,-222,190,127
,148,2016/11/10 06:43:28.90,-10814,8125,-5525,-3162,-12555,16537,-25,-215,190,120
,149,2016/11/10 06:43:28.91,-10814,8125,-5525,-3162,-12555,16537,-24,-217,193,120
,150,2016/11/10 06:43:28.92,-10814,8125,-5525,-3162,-12555,16537,-24,-218,194,121
,151,2016/11/10 06:43:28.93,-10814,8125,-5525,-3162,-12555,16537,-27,-218,191,122
,152,2016/11/10 06:43:28.94,-10814,8125,-5525,-3162,-12555,16537,-28,-220,192,124
,153,2016/11/10 06:43:28.95,-10814,8125,-5525,-3162,-12555,16537,-22,-218,196,120
,154,2016/11/10 06:43:28.96,-10814,8125,-5525,-3162,-12555,16537,-27,-216,189,121
,155,2016/11/10 06:43:28.97,-10814,8125,-5525,-3162,-12555,16537,-28,-214,186,121
,156,2016/11/10 06:43:28.98,-10814,8125,-5525,-3162,-12555,16537,-27,-217,190,122
,157,2016/11/10 06:43:28.99,-10814,8125,-5525,-3162,-12555,16537,-26,-217,191,121
,158,2016/11/10 06:43:29.00,-10814,8125,-5525,-3162,-12555,16537,-20,-210,190,115
,159,2016/11/10 06:43:29.01,-10814,8125,-5525,-3162,-12555,16537,-22,-214,192,118
,160,2016/11/10 06:43:29.02,-10814,8125,-5525,-3162,-12555,16537,-17,-214,197,115
,161,2016/11/10 06:43:29.03,-10814,8125,-5525,-3162,-12555,16537,-17,-212,195,114
,162,2016/11/10 06:43:29.04,-10814,8125,-5525,-3162,-12555,16537,-24,-212,188,118
,163,2016/11/10 06:43:29.05,-10814,8125,-5525,-3162,-12555,16537,-24,-212,188,118
,164,2016/11/10 06:43:29.06,-10814,8125,-5525,-3162,-12555,16537,-31,-220,189,125
,165,2016/11/10 06:43:29.07,-10814,8125,-5525,-3162,-12555,16537,-32,-219,187,125
,166,2016/11/10 06:43:29.08,-10814,8125,-5525,-3162,-12555,16537,-35,-222,187,128
,167,2016/11/10 06:43:29.09,-10814,8125,-5525,-3162,-12555,16537,-37,-224,187,130
,168,2016/11/10 06:43:29.10,-10814,8125,-5525,-3162,-12555,16537,-30,-221,191,125
,169,2016/11/10 06:43:29.11,-10814,8125,-5525,-3162,-12555,16537,-32,-219,187,125
,170,2016/11/10 06:43:29.12,-10814,8125,-5525,-3162,-12555,16537,-32,-213,181,122
,171,2016/11/10 06:43:29.13,-10814,8125,-5525,-3162,-12555,16537,-32,-209,177,120
,172,2016/11/10 06:43:29.14,-10814,8125,-5525,-3162,-12555,16537,-34,-214,180,124
,173,2016/11/10 06:43:29.15,-10814,8125,-5525,-3162,-12555,16537,-28,-217,189,122
,174,2016/11/10 06:43:29.16,-10814,8125,-5525,-3162,-12555,16537,-32,-221,189,126
,175,2016/11/10 06:43:29.17,-10814,8125,-5525,-3162,-12555,16537,-29,-214,185,121
,176,2016/11/10 06:43:29.18,-10814,8125,-5525,-3162,-12555,16537,-28,-213,185,120
,177,2016/11/10 06:43:29.19,-10814,8125,-5525,-3162,-12555,16537,-27,-213,186,120
,178,2016/11/10 06:43:29.20,-10814,8125,-5525,-3162,-12555,16537,-22,-208,186,115
,179,2016/11/10 06:43:29.21,-10814,8125,-5525,-3162,-12555,16537,-28,-208,180,118
,180,2016/11/10 06:43:29.22,-10814,8125,-5525,-3162,-12555,16537,-29,-209,180,119
,181,2016/11/10 06:43:29.23,-10814,8125,-5525,-3162,-12555,16537,-28,-210,182,119
,182,2016/11/10 06:43:29.24,-10814,8125,-5525,-3162,-12555,16537,-29,-212,183,120
,183,2016/11/10 06:43:29.25,-10814,8125,-5525,-3162,-12555,16537,-22,-212,190,117
,184,2016/11/10 06:43:29.26,-10814,8125,-5525,-3162,-12555,16537,-26,-220,194,123
,185,2016/11/10 06:43:29.27,-10814,8125,-5525,-3162,-12555,16537,-25,-221,196,123
,186,2016/11/10 06:43:29.28,-10814,8125,-5525,-3162,-12555,16537,-31,-218,187,124
,187,2016/11/10 06:43:29.29,-10814,8125,-5525,-3162,-12555,16537,-31,-219,188,125
,188,2016/11/10 06:43:29.30,-10814,8125,-5525,-3162,-12555,16537,-26,-218,192,122
,189,2016/11/10 06:43:29.31,-10814,8125,-5525,-3162,-12555,16537,-28,-222,194,125
,190,2016/11/10 06:43:29.32,-10814,8125,-5525,-3162,-12555,16537,-29,-220,191,124
,191,2016/11/10 06:43:29.33,-10814,8125,-5525,-3162,-12555,16537,-29,-219,190,124
,192,2016/11/10 06:43:29.34,-10814,8125,-5525,-3162,-12555,16537,-29,-216,187,122
,193,2016/11/10 06:43:29.35,-10814,8125,-5525,-3162,-12555,16537,-23,-216,193,119
,194,2016/11/10 06:43:29.36,-10814,8125,-5525,-3162,-12555,16537,-29,-222,193,125
,195,2016/11/10 06:43:29.37,-10814,8125,-5525,-3162,-12555,16537,-29,-223,194,126
