TimeStamp;GazeX;GazeY;TimeStampWindows
684311596,185254;252,484851747047;206,247512935914;15:43:23.347
684311611,20826;274,646822711614;194,40182804714;15:43:23.356
684311626,321927;244,492216402212;162,012312208361;15:43:23.371
684311640,407519;252,189544644076;174,584403166746;15:43:23.385
684311656,581765;250,032470479311;176,089930813975;15:43:23.402
684311671,724941;249,754878379278;178,094164694531;15:43:23.416
684311685,51032;231,431517812027;163,116510414288;15:43:23.43
684311701,927473;187,906165257202;142,835319579118;15:43:23.446
684311716,628028;170,265868047647;127,666288897721;15:43:23.461
684311747,563557;164,703664266078;123,423408502765;15:43:23.492
684311761,519997;161,17524286391;118,922096444464;15:43:23.506
684311775,833099;156,801830537988;109,995943821751;15:43:23.52
684311791,279908;146,232474006569;101,083129345233;15:43:23.536
684311806,484666;131,284634424635;83,4332718408728;15:43:23.551
684311820,419724;126,760464903911;71,2654903629698;15:43:23.565
684311836,230038;129,473053953325;78,9003582140291;15:43:23.581
684311851,331304;127,364125308331;86,9792613224784;15:43:23.596
684311865,282612;111,423171110032;78,3923713831481;15:43:23.61
684311897,351847;119,899919815138;78,2247733877893;15:43:23.643
684311910,646281;113,100232685483;74,5092456783951;15:43:23.656
684311926,179476;120,635539996258;52,3058030955674;15:43:23.671
684311941,149025;164,874736391319;156,526498746811;15:43:23.686
684311956,281938;153,952514360571;160,306757033642;15:43:23.701
684311971,635091;151,837990647271;149,735257881805;15:43:23.716
684311986,248405;155,884132659257;164,040579911709;15:43:23.731
684312000,313469;151,027938580159;161,764522855552;15:43:23.745
684312016,770394;180,6285911474;138,713445112391;15:43:23.761
684312046,291248;216,326022952808;129,556073029594;15:43:23.791
684312061,766282;255,460312671546;123,030207005843;15:43:23.807
684312076,330844;241,211730136296;125,083147772021;15:43:23.821
684312090,527625;288,86444555171;133,888679852645;15:43:23.835
684312106,426463;316,707701503739;135,419721795513;15:43:23.851
684312121,351108;320,724432713275;126,611335733936;15:43:23.866
684312135,475188;337,006200774227;131,679547296853;15:43:23.881
684312151,434325;338,170637316937;134,410173733313;15:43:23.897
684312166,330318;341,597881476428;131,231543547037;15:43:23.911
684312197,315454;336,314050725327;124,8852362612;15:43:23.942
684312211,549868;336,683092223787;122,843818553372;15:43:23.956
684312225,381862;343,044782641975;131,282941199838;15:43:23.97
684312241,438503;361,719347012061;154,242870833388;15:43:23.986
684312256,600924;351,801666171514;139,76136552377;15:43:24.002
684312270,565917;358,171447793066;151,428601955883;15:43:24.015
684312286,502388;368,815525731476;140,278934226666;15:43:24.031
684312302,768152;371,087466674265;128,716888230322;15:43:24.047
684312315,299654;388,610803506335;149,640845599232;15:43:24.06
684312347,270102;393,392780255438;136,165112182798;15:43:24.092
684312360,875867;408,108480861682;143,795876406617;15:43:24.106
684312376,274351;402,223742308674;131,250823618666;15:43:24.121
684312391,553948;403,970089529597;127,034412194891;15:43:24.137
684312405,840964;408,035742121166;125,782509009448;15:43:24.151
684312421,268529;399,247093049953;104,486795057344;15:43:24.166
684312436,534013;393,754569552206;96,1339995469396;15:43:24.181
684312450,511408;380,680833660872;99,8797067218742;15:43:24.195
684312466,635619;364,799652067004;97,8803249535457;15:43:24.212
684312496,59781;315,403497830488;108,781202646932;15:43:24.242
684312511,364652;268,83280089763;128,749068902382;15:43:24.256
684312526,412462;271,056975074782;114,265487399871;15:43:24.271
684312556,532884;204,707194550217;130,159354074753;15:43:24.302
684312571,546054;179,909492045271;128,202389089743;15:43:24.317
684312585,59059;136,896138242459;96,9739713814098;15:43:24.331
684312601,304255;137,898374218006;108,457829544551;15:43:24.346
684312616,330254;145,236525994254;111,030145697822;15:43:24.361
684312647,477898;143,910583272514;111,720560343883;15:43:24.393
684312661,260283;143,034670491234;113,217673139887;15:43:24.406
