TimeStamp;GazeX;GazeY;TimeStampWindows
411681759,260827;-37,3105542559919;33,5254885898523;13:25:56.066
411681774,975367;-19,6343206951852;54,4184730469376;13:25:56.077
411681804,38849;148,544280465543;233,634035220232;13:25:56.106
411681819,854136;233,465431736402;287,036442698462;13:25:56.122
411681849,249725;207,176497976764;274,278435693626;13:25:56.151
411681864,869326;221,9330779644;289,152002808838;13:25:56.167
411681895,261775;220,211446886009;295,656851095956;13:25:56.197
411681909,721153;261,653257097728;291,850243038197;13:25:56.212
411681939,191154;287,971713236985;310,879840642919;13:25:56.241
411681984,258946;278,080844851389;356,631004676419;13:25:56.286
411681999,696794;275,01210920386;330,931565017452;13:25:56.301
411682045,659236;267,476915335925;278,679918003453;13:25:56.347
411682074,541641;284,458128380975;363,493868356987;13:25:56.376
411682089,731023;274,576164964362;338,379630156098;13:25:56.391
411682119,497388;269,838470335972;342,810811722825;13:25:56.421
411682135,127252;271,343418719097;328,113149277988;13:25:56.437
411682164,329543;276,747628685202;331,714608229392;13:25:56.466
411682209,375096;285,263715065835;334,646781227956;13:25:56.511
411682224,590993;298,881275143903;332,249957652386;13:25:56.526
411682254,558354;303,282754732993;331,521668062892;13:25:56.556
411682269,929489;307,286463134455;329,321040475885;13:25:56.571
411682299,439261;329,068822493061;320,652896179627;13:25:56.601
411682314,664138;327,590502181705;321,947066166807;13:25:56.616
411682345,222089;360,750513362727;324,792222745524;13:25:56.647
411682359,373557;385,046729433218;333,181389289146;13:25:56.661
411682389,161732;412,849465114359;340,841476398677;13:25:56.691
411682404,269859;409,818139224164;345,896074387334;13:25:56.706
411682434,173073;406,845737494443;344,559677347464;13:25:56.736
411682449,479632;408,509950617303;342,916693032037;13:25:56.752
411682495,393749;411,611482040335;337,341442418551;13:25:56.797
411682524,289839;408,718924953685;327,792848399597;13:25:56.826
411682539,430041;406,179589341344;327,065426322119;13:25:56.843
411682569,43974;414,236531905057;324,015342846142;13:25:56.871
411682584,404604;441,062385872128;319,095508176356;13:25:56.886
411682614,162416;446,797532195691;320,104254583312;13:25:56.916
411682659,300342;493,52894817396;327,601789183923;13:25:56.961
411682674,219875;494,904137257058;326,471750304605;13:25:56.976
411682704,219738;495,469098615785;324,588646388033;13:25:57.006
411682719,598998;493,164817963503;315,533006690232;13:25:57.021
411682749,201144;491,979618020513;312,813591947474;13:25:57.051
411682764,343056;482,94915873103;311,22605174829;13:25:57.066
411682795,334219;475,365968545512;305,676908987032;13:25:57.097
411682809,755536;470,514062980059;302,439268005322;13:25:57.112
411682839,383341;472,557151265608;300,203000480602;13:25:57.141
411682854,497029;469,605787341844;301,666417243378;13:25:57.157
411682884,460541;482,550199367116;303,394028329329;13:25:57.186
411682899,536167;488,65081336643;305,594139647257;13:25:57.201
411682945,445153;550,514868243719;308,094045391458;13:25:57.248
411682974,472105;597,648863609211;310,484881441434;13:25:57.276
411682991,651357;597,805450165111;318,208840645318;13:25:57.294
411683019,676318;595,691450165759;317,473805746522;13:25:57.322
411683036,486933;591,339990988694;315,740747408602;13:25:57.338
411683064,439193;588,642927258899;313,242015649319;13:25:57.366
411683245,402302;608,204547551673;337,199282896451;13:25:57.547
411683261,862241;600,411309670276;303,611283291919;13:25:57.564
411683289,469385;600,924426640942;299,943494635535;13:25:57.591
411683306,551132;605,439690382815;298,329042975238;13:25:57.609
411683334,792486;606,291848493352;298,024460851217;13:25:57.636
411683352,013647;608,232878208719;297,2262570086;13:25:57.653
411683397,81743;607,661789856824;299,33912030117;13:25:57.699
411683424,54703;591,651083535526;316,473416336663;13:25:57.727
411683441,795561;329,365742512631;325,531881378644;13:25:57.743
411683469,75167;227,401618965462;344,488055422853;13:25:57.772
411683487,028427;232,482315861854;351,610436108102;13:25:57.789
411683514,519677;232,149760239488;356,742244412271;13:25:57.817
411683559,566941;244,453880755695;365,900823646494;13:25:57.861
411683577,138351;249,194794586994;366,205215011633;13:25:57.879
411683604,998666;248,647448228636;354,415251298025;13:25:57.906
411683622,062451;254,512365186269;354,632007685323;13:25:57.924
411683649,581926;299,952298348584;353,496754342216;13:25:57.951
411683667,309857;299,529047213754;349,968508770331;13:25:57.969
411684072,514566;403,161563422736;319,365602663032;13:25:58.374
411684099,440031;421,657849409449;358,379426904104;13:25:58.401
411684116,991341;421,657849409449;358,379426904104;13:25:58.419
411684145,611595;427,679596241549;383,795049595434;13:25:58.447
411684162,222068;422,161893642742;374,001291046542;13:25:58.464
411684189,441331;420,754132711126;375,265697061694;13:25:58.491
411684206,616306;415,803515250747;372,783981605568;13:25:58.508
411684234,675052;411,247425552611;378,823251620536;13:25:58.536
411684251,929143;408,740388078282;376,610831435982;13:25:58.554
411684297,60463;416,227137295935;374,107959922729;13:25:58.599
411684324,343638;444,467700047671;370,820424546499;13:25:58.626
411684342,28454;497,788249918568;349,714446621014;13:25:58.644
411684369,558542;520,417277129133;342,030662908759;13:25:58.671
411684387,448126;520,188950528814;343,611273554758;13:25:58.689
411684414,706305;518,745261860387;347,235169567066;13:25:58.717
411684459,579514;513,666081386123;342,468539108078;13:25:58.761
411684477,023483;512,125285993538;341,185790664639;13:25:58.778
411684748,011841;151,545198695866;301,048000896875;13:25:59.05
411684777,643495;161,262303149606;351,425040333503;13:25:59.08
