id,start_timestamp,duration,start_index,end_frame,norm_pos_x,norm_pos_y,dispersion,avg_pupil_size,confidence
0,23864.306231317998,0.3370625525021751,0,7,0.45454118527410164,0.80857892706765933,0.79968760745432965,88.59341673301732,0.8624988125120547
1,23864.9360472375,0.20200476399986655,16,22,0.4963767315521303,0.85052673165891834,0.75106334039352574,83.92113588598329,0.9505740905327492
2,23865.726174595,0.1999935075000394,40,46,0.67529972096348667,0.71203983443024654,0.61805529366244705,84.65598345193975,0.9134322775137721
3,23865.994062441503,0.16804622899508104,48,53,0.70027917418232088,0.43152797548234501,0.73708261634508154,88.47273450120012,0.9808882469007391
4,23866.206214931,0.17597651200048858,54,59,0.60298201767926229,0.4258455308456553,0.69227377744227758,90.99819697409526,0.9972400720725747
5,23866.818032548003,0.228175950498553,72,79,0.52599450211324339,0.45835150158492471,0.60187455335850093,90.3082312263929,0.976358103872057
6,23867.120022894,0.2020492240008025,81,87,0.55713577634892242,0.45051687306339155,0.34044483128883396,87.75194472737883,0.9923564064722474
7,23867.354071406502,0.31208374250127235,88,98,0.59524153185239281,0.46444826271856587,0.98348777399953335,86.81986882445679,0.9977587667748826
8,23867.674198339002,0.16802633149927715,98,103,0.6113504618533776,0.47928445477351239,0.86095286147230354,87.20563084810674,0.9969261254224496
9,23867.9700919955,0.19208915150375105,107,112,0.57992518447741448,0.50797271818048406,0.9733314233770054,90.52404238190175,0.9885670658812857
10,23868.322320208004,0.1597922849978204,117,122,0.5783248147229052,0.52708897650517461,0.9805369224563063,93.49522379427758,0.9621484070731878
11,23868.682110539,0.15048676900187274,128,132,0.48468926740197921,0.60465278039689208,0.78128657786023059,99.4701115033095,0.9487844144540162
12,23869.002172503002,0.2359860779979499,138,145,0.5366828185532424,0.57806389569878647,0.8344010578451998,90.87679660106075,0.8988035288769987
13,23869.246140121002,0.23605838399817003,145,152,0.56590415869630406,0.57648578220249391,0.98532330853346373,91.36763304380341,0.9764267950074398
14,23870.110195474,0.1518569079998997,171,175,0.63290051701868622,0.72299594307163506,0.63238311805510217,85.83936378804881,0.9927038869572803
15,23870.346035096,0.7400855000014417,178,200,0.63268613560388953,0.75975228391447958,0.95500222681314095,87.19769308355019,0.9966134738473454
16,23871.0940674335,0.9240938000002643,200,228,0.64490410058786884,0.78493619319582097,0.99204536192946069,87.9358630935973,0.9906154020955048
17,23872.026247225003,1.0680116209987318,228,260,0.63806014336153505,0.82125529441144951,0.7885329002488749,90.23452167031223,0.9979524653978534
18,23873.286140552,0.5359921429990209,265,281,0.77598913006293679,0.54320268125920135,0.98733559159029194,97.24939175750178,0.8841777102278101
19,23873.8982031805,0.23605756950200885,284,291,0.68891557274100168,0.82790864345883264,0.64309359118844545,94.84545068166254,0.9830879243839574
20,23874.1762182725,0.2698660855021444,292,300,0.57259888014107008,0.88718181707316057,0.54585961906978731,92.75193362884052,0.999140733605679
21,23874.538254678002,0.16792862099828199,303,308,0.6471155257790312,0.79197402961851859,0.40366445154543357,93.85570614005121,0.9804600717813922
22,23874.7142428555,0.15989409200119553,308,313,0.63108962854353778,0.80595236086347144,0.21681642578533344,93.95381787628915,0.9777773094435613
23,23874.966212523002,0.6119066514984297,316,334,0.78093734649194579,0.53384279238738253,0.83335255353797455,109.89629049912227,0.9371699203
24,23875.754193333,0.32805709250169457,339,349,0.66938042489673211,0.78340545143162854,0.48851387509239025,96.6128548802678,0.9846500815927675
25,23876.4181952055,0.3198943759998656,359,368,0.63467347759922554,0.82226143057430301,0.44933871352723731,96.26404403187561,0.99335623347442
26,23876.762260484,0.17581005450119847,369,374,0.58448993273599126,0.92650699201113962,0.391443809069078,94.50116954149044,0.9947021591404804
27,23877.0140762605,0.15211016400280641,377,381,0.57701538138347341,0.97962316288599749,0.10006692697838124,93.58459372214257,0.9989707773054327
28,23877.17419741,0.21985820500049158,381,388,0.60186137477408141,0.98880622932441264,0.90357223906383843,92.08318224030657,0.998776164063703
29,23877.536065262,0.430170324001665,392,405,0.63263748695328181,0.97020202101652364,0.96152989104335096,91.99864630253632,0.9987890281163033
30,23878.3020564955,0.20003356400047778,415,421,0.64821647636146451,0.93693269823148806,0.78410267370479148,89.5984849141667,0.9990769850142671
31,23878.662187524504,0.9238960544971633,426,453,0.60681686221646869,0.95747875191701959,0.99441490136666943,91.0195518894152,0.9915784900021475
32,23879.5941909395,0.19185497050057165,454,459,0.61294702464444639,0.93683522634439698,0.21532162325854315,90.50121628462136,0.9992596011781784
33,23879.822114768,0.3520644814998377,460,471,0.67927833191805409,0.83664224821199407,0.65175187052575612,91.00128878546025,0.9939641073595468
34,23880.686087927505,0.17607087399665033,486,491,0.50082993100843687,0.88815021523992788,0.65736882623371673,85.74995265970496,0.9988062472267092
35,23880.878158614003,0.2039583110017702,492,498,0.46686911114229979,0.94463848437886389,0.74664916117411295,81.97526167685854,0.9986117139965587
36,23881.130154197002,0.3880143845017301,499,511,0.494903741667721,0.99265180419086663,0.77674654345252214,79.63841894180001,0.9991725900863189
37,23881.526218728002,0.3279501369979698,511,521,0.52094809709976164,0.98500771027124157,0.99934959692956848,81.48974007785058,0.9992437811806715
38,23881.8621400035,0.17601992249910836,521,527,0.53267569161529171,0.98046868569187062,0.91200547716262315,82.71662255751804,0.9988857190243178
39,23882.534131461,0.17607417649924173,541,547,0.67353817258295978,0.63343258914321465,0.6454812307065888,91.78834300827597,0.9754108568148139
40,23882.734094951003,0.1679558449977776,547,552,0.64128754655002496,0.63424459050324078,0.99806038308698219,93.78222015014792,0.9879510644996843
41,23883.464549475,0.15201804200114566,569,574,0.47613797693597582,0.35312718084827621,0.94330004058924466,108.38395364541842,0.8824338537970415
42,23883.784555735,0.5975700929993764,579,596,0.53676143734285742,0.45014851556504587,0.77610474468338408,90.77315449590779,0.9970717040330757
43,23884.4240360345,0.21817414700126392,598,604,0.47446161925657332,0.2667369719271398,0.92742439632218354,90.02295661975703,0.9951721426442028
44,23884.695145202,0.2429736820013204,606,613,0.47848272779937395,0.22561591434078193,0.29478078675372443,90.64905138979884,0.9861097729177402
45,23885.030200629,0.21585875250093522,616,622,0.73097779121368112,0.751262319173713,0.40475666683586659,84.65312383810576,0.9955639895807908
46,23887.978054876505,0.15215296599490102,704,708,0.58171742618334932,0.55659829430211649,0.9952505114669753,94.03665788281296,0.9917876734076126
47,23888.178139099502,0.15999157199985348,710,715,0.59198270666322916,0.58412320143409446,0.97157194893308874,94.2633750379718,0.9935601428096131
48,23888.620679121002,0.1873664739978267,723,729,0.4922073258100127,0.60145233060651371,0.47726812858434264,93.38122020163792,0.9966614782913535
49,23888.8340190795,0.22800371150515275,729,736,0.52825708513313208,0.63521707120224624,0.97603048540139148,90.64783452508337,0.9061723185770642
50,23889.070092911003,0.1760983109998051,736,742,0.54817844234277213,0.63949526624771214,0.83949367071230485,89.66188304794989,0.9237074176061543
51,23889.270061634503,0.1520159674983006,742,747,0.60757165972462979,0.63543991018046098,0.68597360837130328,88.0560613757998,0.9923720719492216
52,23889.506155627,0.2066686389989627,749,756,0.48360675019825256,0.64911373662174798,0.59528385664867756,89.92991822994156,0.9287803847126005
53,23889.876144371003,0.2600567574991146,760,768,0.52080462173779629,0.64156827314813147,0.25955363941186843,83.54483406688632,0.9151533168135141
54,23890.1462209405,0.20799736399931135,769,775,0.54636474801869228,0.64249144029287508,0.6423974114952129,82.28403017674465,0.9604348702354151
55,23890.362162939502,0.22802742250132724,775,782,0.56342755568001102,0.64385724101435948,0.79942491277142558,81.50650070756515,0.9985890970232287
56,23890.598234868503,0.44384712649844005,782,795,0.58202417580271848,0.64941606709187438,0.53354279508299574,80.50364046293153,0.9987029040037776
57,23891.050220039,0.20387732750168652,795,802,0.59855355111536546,0.65467369250949403,0.63658351193378437,80.38427444755544,0.9983960782221178
58,23891.26213453,0.20790392300114036,802,808,0.61839714427138426,0.65424346273507683,0.92980740329434863,81.04465133767773,0.9981764420136615
59,23891.480070764002,0.18607436049933312,808,814,0.63464555722681171,0.64829520435898769,0.89419733279734259,81.33392347101244,0.9960587744714726
60,23891.674071468,0.1759848410001723,814,819,0.65366533773496027,0.64433108650660387,0.96769829427846954,81.45673844435773,0.991710841736121
61,23891.858092610004,0.16811038449668558,820,825,0.66912581042351327,0.64180936426271251,0.90735958110216619,81.69140154357882,0.9838830289548058
62,23892.506105572,0.27597891350160353,837,845,0.49067753351946192,0.64851954271345258,0.11930201736668401,80.97735667211525,0.8731576787151545
63,23892.8242102905,0.31790179750169045,846,856,0.53041359023029166,0.64963028160947323,0.87950725024068055,82.42230764810851,0.9453456479030822
64,23893.1501906715,0.4039088340032322,856,868,0.55392437222276847,0.65814900959915912,0.98111917747796074,83.50560437183059,0.9985023703811898
65,23893.562123198004,0.22005359699687688,868,875,0.58093376146154063,0.66606848857754863,0.81655961951497114,83.02780461600054,0.9984620984568612
66,23893.790085521003,0.47999271199660143,875,890,0.60215281313318547,0.67127794170325539,0.74499063499162088,80.79142751421885,0.9985152956062178
67,23894.470061947002,0.42802309049875475,896,908,0.46958032561118901,0.67841374882761485,0.99114391604407803,78.43743375082985,0.8432623705194926
68,23894.924102685,0.36198141750355717,909,920,0.48934898613373923,0.68181448951043488,0.71790017234410486,77.84245780283808,0.8795534416476118
69,23895.394049865503,0.29616270900078234,923,932,0.526390171354431,0.6793771554046274,0.81091763835680331,77.11222803553818,0.9857945897708671
70,23895.698102599003,0.43597217299975455,932,945,0.55447883561505817,0.67711764741725666,0.92607849087149796,76.89837421992253,0.999093505742679
71,23896.142133100504,0.22789887399994768,945,952,0.57265602092344625,0.67530623748634633,0.62702746627900319,78.3366601623043,0.9990340242750172
72,23896.378141052002,0.29191205949973664,952,961,0.59432633541836133,0.67675486832770892,0.73657364740794851,78.68995880766127,0.998735847867768
73,23896.678122367,0.2360446109996701,961,968,0.60999452515006947,0.67457859256544406,0.72591305969059894,78.64933897725022,0.9925971692562636
74,23896.922257239003,0.2438435384974582,969,976,0.63457029770155093,0.6745612725143606,0.52681736706089843,79.2834016649202,0.9981549573155071
75,23897.1740217485,0.4960922880054568,976,991,0.66010017190539527,0.66821580693588012,0.93892135066367344,78.55136089236275,0.9922701911253485
76,23897.678060254504,0.23601231849897886,991,998,0.68617311053641383,0.66390467050484403,0.9905280957328485,78.3282203222332,0.9925004222288509
77,23898.066191887505,0.3198573799963924,1003,1012,0.47469623553199364,0.69352447953080376,0.77438620977614203,76.57427994991144,0.8876232027617675
78,23898.3941956685,0.25187598550110124,1013,1020,0.48991589817009795,0.69200622230885389,0.66567529472145948,76.10933011726337,0.9196820967070228
79,23898.654042034002,0.24406136499965214,1020,1028,0.50888362005132981,0.69083830751981379,0.98641945237327477,76.09312155086573,0.8907639057446952
80,23898.9061692815,0.19995754150295397,1028,1034,0.52336253064506966,0.68797520262696299,0.57331098405151604,76.09534859942887,0.9868217734941056
81,23899.114052394,0.31202657649919274,1034,1043,0.56048497105796324,0.68142350418227182,0.99563788712252765,75.8575163616296,0.9990595267948557
82,23899.434121642502,0.20411163500102703,1044,1050,0.58143599432583681,0.67699293660668958,0.92811479600589231,75.80780885237704,0.9989659550662943
83,23899.6461242215,0.16003600099793402,1050,1055,0.59654181488930758,0.67329228098506966,0.64585713739671458,76.32990752904115,0.99875259814149
84,23899.814076771,0.4600384950026637,1055,1069,0.62571038115613298,0.66164876088741853,0.99388316268912591,76.88177790835384,0.9983928534823477
85,23900.282086167004,0.3040533854946261,1069,1078,0.65563486121954295,0.65402891097046234,0.98400359459507303,77.22757272159971,0.9898687076638274
86,23900.720184621,0.36998526900060824,1082,1093,0.69228207961364807,0.64781079207973502,0.78099447609159856,76.87952534583867,0.9861518155466515
87,23901.1823450185,0.5118117565034481,1096,1111,0.47367790914640667,0.68420005248501414,0.94979612697960303,75.68922617873834,0.8369409835026733
88,23901.7021402955,0.15996173600069596,1111,1116,0.49853431712003471,0.68520429759545143,0.9816435502404719,74.95383564972678,0.8886186689004608
89,23902.282043719002,0.5200994769984391,1129,1144,0.47437042955552228,0.67207303404355545,0.83097918363509637,75.63837924814969,0.7889708453515301
90,23902.946139397,0.3199803850002354,1148,1158,0.47391959282358009,0.67130431748617092,0.82278379427286064,76.31731194676104,0.8427987877333526
91,23903.274008521003,0.18622942300135037,1158,1164,0.49080750310756605,0.67107711961470895,0.48951724208201436,77.35721823613119,0.8917214662983323
92,23903.468297536503,0.2758441154983302,1164,1172,0.50484652580509548,0.67105673831779555,0.27815694317177653,77.20004933898348,0.8862061722275447
93,23903.754179973002,0.30796865499723935,1173,1182,0.52709008678223945,0.6696103942206787,0.62115067544483782,76.73192350328702,0.9941201931265148
94,23904.0700797615,0.3640087974999915,1182,1193,0.551346736060082,0.66731178022222182,0.38914031822793266,75.71528543244425,0.9986296701871621
95,23904.442112119003,0.23601793900161283,1193,1200,0.5718507819557237,0.66302606330534331,0.80985100872042703,75.27399808162862,0.9982743126218423
96,23904.686102744505,0.2440868949961441,1200,1208,0.59650333199607686,0.65888606106302838,0.45670309105293416,76.39396406300278,0.9980828324064831
97,23904.955640482003,0.6545428819954395,1208,1228,0.62821685581748288,0.6516013070732295,0.65590446079209652,78.0382103788003,0.9983013464006973
98,23905.6181266925,0.22606561350039556,1228,1235,0.64448105082938578,0.6481804649723325,0.75059391827105115,77.31058320699303,0.9982648098472183
99,23905.854170145,0.20798879949870752,1235,1241,0.66886089737072851,0.64487249679473646,0.7214116867981214,77.82147791589401,0.9881992324061581
100,23906.070200928,0.16809933449985692,1242,1247,0.68666572286138239,0.64074475870434333,0.18996979391728566,77.5795789868045,0.9926534117003692
101,23906.448664436,0.2681212650022644,1253,1261,0.45382299685955724,0.68069082284044402,0.48697547372922578,87.09723146283706,0.9989064535330262
102,23906.8101569145,0.5461981140033458,1264,1280,0.47335457261246011,0.66616689550017771,0.9322829744159189,77.69229985530042,0.787378582440362
103,23907.366303217503,0.22395031549967825,1280,1287,0.49153805426102554,0.66821825337747776,0.7355960430369316,77.85817843373995,0.8465890995378915
104,23907.598268162,0.29575515650140005,1287,1296,0.50891177284059741,0.66795086399244452,0.16703047651945474,77.45808272733098,0.9761875277866476
105,23908.046103926,0.275948945502023,1301,1309,0.53187715369229616,0.66695674536172866,0.86711326962244406,76.25937322200807,0.9948850641062482
106,23908.3300500385,0.5881026584975189,1309,1327,0.55220212455919582,0.66158562599032755,0.63066608738789331,74.87308871079658,0.9987537394448809
107,23909.002096445,0.19195063399820356,1329,1335,0.58203716803984551,0.65646110222573051,0.8609732552026319,75.07856882216868,0.9985622248867009
108,23909.2041174075,0.3699346065041027,1335,1346,0.60778286578519258,0.65416100255998799,0.8030005611337806,76.21873204572736,0.9983602427513988
109,23909.582173333503,0.40391173149691895,1347,1359,0.63220369856077019,0.64943320550652606,0.33242805146036863,75.97372118986502,0.9983393785190987
110,23910.254140484,0.2440159225006937,1367,1374,0.67796338064303374,0.64020249845819044,0.52475704654242539,75.7779632881563,0.9602818893401944
111,23910.6481898925,0.3439413304986374,1378,1389,0.45072753717906805,0.66213407983836448,0.8058211544838888,77.7082581316405,0.8466630555801081
112,23911.00013359,0.3039567904997966,1389,1398,0.47039748682280386,0.6653130078786067,0.46287544729506702,75.95459906839004,0.881130038972581
113,23911.314238982,0.3078430895038764,1398,1407,0.48788659728809153,0.66535888700981871,0.95170940024901896,75.64846599020478,0.850404753086045
114,23911.630118476503,0.6240035099981469,1408,1426,0.50730816657388333,0.66070542741428773,0.8504933569134614,75.14769497255087,0.9391979151620387
115,23912.2620890065,0.34413304649933707,1426,1437,0.53434971559322675,0.6592027045660982,0.69874057704235693,74.14152656469948,0.9700187449587448
116,23912.6141925,0.34400338100022054,1437,1447,0.56456499889363498,0.65689605970604581,0.99509703714906816,75.19267830425186,0.9982575103972073
117,23912.966195598,0.5319793354974536,1447,1463,0.57753155207779605,0.6540940985337923,0.99155436602860647,75.2245564037377,0.9982996379803011
118,23913.506170511002,0.21590949099845602,1464,1470,0.59227312160419143,0.65104654277985297,0.51781662315534005,74.59207818459555,0.9981176438201326
119,23913.730104717,0.2521359874990594,1470,1478,0.61490459195897917,0.64748972945434724,0.55719899805010187,75.04344326625733,0.998042148753939
120,23913.9921758825,0.4018810460038367,1478,1490,0.64116053963956998,0.64329272258138093,0.99257127609612716,76.3015253494566,0.9977258263403019
121,23914.538118183,0.17606254649945186,1494,1500,0.672831049292268,0.63873811510017209,0.18878449373451137,77.19882211869597,0.9621526034083167
122,23914.825294792,0.3427389940006833,1503,1513,0.44448861049371685,0.65461426040418136,0.81847268895395542,79.58318639896751,0.8832861994019325
123,23915.176047850502,0.39253876349903294,1513,1525,0.46389564880197909,0.65437915634656374,0.89792093659309513,76.16720797449146,0.8107311461351713
124,23915.730152797,0.34393156000078307,1530,1540,0.49921419987307658,0.65493281879644039,0.84904873255539481,75.4323540448006,0.931318171479266
125,23916.082212702,0.29586085700429976,1540,1549,0.51689342691962081,0.65829270680681318,0.62656208934541746,75.51566906890167,0.9567698104787642
126,23916.3861346785,0.26804489200003445,1550,1558,0.53146631721361515,0.65654746242820272,0.96619045184519359,75.95122397048137,0.9865527604292729
127,23916.662182590502,0.26989900449916604,1558,1566,0.54870596767079549,0.65608305641242748,0.66414056836765034,76.73322986619306,0.9986551457367905
128,23916.942104920003,0.20797796349870623,1566,1572,0.56251527526219569,0.65480625926648028,0.30835917207301983,77.15984976667816,0.9983382986561112
129,23917.158211316004,0.4278666524987784,1573,1585,0.58350831426185679,0.6538085744048957,0.66837941580107774,76.53986564595607,0.9984590208024027
130,23917.5941360035,0.2040409230030491,1586,1592,0.61078789602183126,0.64608367123056387,0.99729006809939469,75.42712214277871,0.9979701613400729
131,23917.806164273003,0.26797680749950814,1592,1600,0.62247922387896593,0.64573468652470278,0.77859934313170831,74.53696380684899,0.9986037943892045
132,23918.082052314003,0.25211074750041007,1600,1608,0.65005188129483416,0.64335504958170753,0.97791718101829306,74.62530977803233,0.9970800119222859
133,23918.79671563,0.24341458400158444,1621,1629,0.46222863643634932,0.64832497005334411,0.98763111017805605,78.82814095497108,0.83013018682089
134,23919.050203854,0.2159624795021955,1629,1635,0.47857697212496408,0.65381063508930271,0.85087785683113715,74.66089164264197,0.8788054417807528
135,23919.274078069,0.159983256002306,1636,1641,0.4951903381304259,0.65108297495004619,0.88376394059722407,75.00697393836136,0.9057768378417727
136,23919.4421262915,0.2199719845011714,1641,1647,0.51133630120330009,0.64994640496052813,0.30316320714102329,75.89556680732152,0.9784978502970516
137,23919.7381182085,0.15053147149956203,1650,1654,0.44068446834047403,0.6348150060958081,0.57181130083126397,81.54069183539202,0.9077828978344041
138,23920.150106739,0.21603259299808997,1662,1668,0.4858472140909863,0.64309354676626218,0.69295956146198867,71.85836630616151,0.9394639712845805
139,23920.3762096745,0.2019646750013635,1669,1675,0.50024777130436138,0.63298088687245935,0.27275603969825063,71.59882938963311,0.9689487563974193
140,23920.610150966502,0.2880088189995149,1676,1684,0.5394661593299177,0.62562922533418286,0.17972221220995888,71.578671142022,0.9921387002939609
141,23920.9060553955,0.22598792250209954,1684,1691,0.56683408320650008,0.62364615650478528,0.91754630963718575,71.50579869702669,0.9982840732810362
142,23921.1421434795,0.2238874799986661,1691,1698,0.58780031154967183,0.62118794458195181,0.23363486011760584,72.37966850571216,0.9980313746382777
143,23921.402110171504,0.29200397549720947,1699,1708,0.62595713861879265,0.61414564923889337,0.60593204461083749,73.5036746315903,0.9979609249420179
